---
season: 2021-22
division: d2
gender: women
description: schedule/scoreboard from conference websites
updated: 2022-01-21
past: 83 (9%)
today: 1 (0%)
future: 779 (88%)
completed: 82 (98%)
postponed: 1 (1%)
unreported: 1 (1%)
total: 882
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
   CC	 68941	2022-03-08	 2:00pm	W		ERSK 	at		AGSTA	 	   	 	 	d2     		2022-03-08T19:00Z		ET	2:00 p.m. 	Augusta, GA                         				
  LSC	 99227	2022-03-08	 3:00pm	W		FSMTH	at		ORU  	 	   	 	 	d2/d1  		2022-03-08T20:00Z		CT	2 p.m.    	Tulsa, OK                           				
  LSC	 99311	2022-03-08	 3:00pm	W		TXTYL	at		LEO  	 	   	 	 	d2     		2022-03-08T20:00Z		CT	2 p.m.    	Saint Leo, FL                       				
  LSC	 99258	2022-03-08	 4:00pm	W		UTPB 	at		SCHR 	 	   	 	 	d2/d3  		2022-03-08T21:00Z		CT	3 p.m.    	Kerrville, TX                       				
  PBC	 60310	2022-03-09	    TBA	W		CAT  	at		UNG  	 	   	 	 	d2     		                 		ET	TBA       	Dahlonega, GA                       				
  LSC	 99205	2022-03-09	       	W		UTPB 	at		A&MKN	 	   	 	C	d2     		                 		CT	          	Kingsville, TX                      				
  PBC	 60246	2022-03-09	10:00am	W		WING 	at		FLAG 	 	   	 	 	d2     		2022-03-09T15:00Z		ET	10:00 A.M.	St. Augustine, FL                   				
 GLVC	132760	2022-03-09	11:00am	W		SCSU 	vs		USI  	 	   	N	 	d2     		2022-03-09T16:00Z		CT	10:00 A.M.	Cocoa Beach, FL                     				
  GSC	 59006	2022-03-09	 2:00pm	W		AUBM 	at		WGA  	 	   	 	C	d2     		2022-03-09T19:00Z		CT	1:00 P.M. 	Carrollton, GA                      				
  PBC	 60691	2022-03-09	 2:00pm	W		CONV 	at		GCSU 	 	   	 	 	d2     		2022-03-09T19:00Z		  	2:00 P.M. 	Central, SC                         				
 GLVC	132714	2022-03-09	 3:00pm	W		QU   	at		L&CCC	 	   	 	 	d2/juco		2022-03-09T20:00Z		CT	2:00 P.M. 	Godfrey, IL                         				
  LSC	 99312	2022-03-09	 3:30pm	W		TXTYL	at		ROL  	 	   	 	 	d2     		2022-03-09T20:30Z		CT	2:30 p.m. 	Winter Park, FL                     				
  PBC	 60344	2022-03-10	11:00am	W		SWU  	at		YOUNG	 	   	 	 	d2     		2022-03-10T16:00Z		ET	11:00 A.M.	Young Harris, GA                    				
 GLVC	132768	2022-03-10	 1:00pm	W		USI  	at		EFSC 	 	   	 	 	d2/juco		2022-03-10T18:00Z		CT	12:00 P.M.	Cocoa, FL                           				
 PSAC	112327	2022-03-10	 3:00pm	W		SCSU 	vs		SHIP 	 	   	N	 	d2     		2022-03-10T20:00Z		ET	3:00 P.M. 	Orlando, FL                         				
  LSC	 99313	2022-03-10	 5:00pm	W		FERR 	vs		TXTYL	 	   	N	 	d2     		2022-03-10T22:00Z		CT	4 p.m.    	Orlando, FL                         				
  LSC	 99260	2022-03-10	 5:00pm	W		UTPB 	at		TXLUT	 	   	 	 	d2/d3  		2022-03-10T22:00Z		CT	4 p.m.    	Seguin, TX                          				
  LSC	 99339	2022-03-10	 6:00pm	W		SULRS	at		WNMU 	 	   	 	 	d3/d2  		2022-03-10T23:00Z		MT	4 p.m.    	Silver City, NM                     				
 GLVC	132624	2022-03-11	    TBA	W		BART 	vs		LEWIS	 	   	N	 	d2/d3  		                 		CT	TBA       	Hilton Head, SC                     				
 GLVC	132625	2022-03-11	    TBA	W		BEN  	vs		LEWIS	 	   	N	 	d2/d3  		                 		CT	TBA       	Hilton Head, SC                     				
 PSAC	112279	2022-03-11	    TBA	W		MILL 	vs		SFSD 	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
  PBC	 60247	2022-03-11	10:00am	W		LAN  	at		FLAG 	 	   	 	C	d2     		2022-03-11T15:00Z		ET	10:00 A.M.	St. Augustine, FL                   				
  GSC	 59137	2022-03-11	10:00am	W		MON  	at		SAU  	 	   	 	 	d2     		2022-03-11T15:00Z		CT	9:00 A.M. 	Magnolia, AR                        				
 GLVC	132770	2022-03-11	12:00pm	W		USI  	at		WARN 	 	   	 	 	d2/naia		2022-03-11T17:00Z		CT	11:00 A.M.	Lake Wales, FL                      				
  LSC	 99101	2022-03-11	 1:00pm	W		UNK  	at		CAM  	 	   	 	 	d2     		2022-03-11T18:00Z		CT	12 p.m.   	Lawton, OK                          				
  LSC	 99261	2022-03-11	 1:00pm	W		UTPB 	at		LADY 	 	   	 	 	d2/naia		2022-03-11T18:00Z		CT	12 p.m.   	San Antonio, TX                     				
  GSC	 59520	2022-03-11	 3:00pm	W		GVSU 	vs		W AL 	 	   	N	 	d2     		2022-03-11T20:00Z		CT	2:00 P.M. 	Pensacola, FL                       				
  LSC	 99152	2022-03-11	 3:00pm	W		MSUTX	vs		OUA  	 	   	N	 	d3/d2  		2022-03-11T20:00Z		CT	2 p.m.    	Magnolia, AR                        				
  LSC	 99056	2022-03-11	 3:00pm	W		UCO  	at		ANG  	 	   	 	 	d2     		2022-03-11T20:00Z		CT	2 p.m.    	San Angelo, TX                      				
  LSC	 99136	2022-03-11	 4:00pm	W		DBAP 	vs		ECK  	 	   	N	 	d2     		2022-03-11T21:00Z		CT	3 p.m.    	Tampa, FL                           				
  GSC	 59096	2022-03-11	 4:00pm	W		DLST 	at		LEO  	 	   	 	 	d2     		2022-03-11T21:00Z		CT	3:00 P.M. 	Saint Leo, FL                       				
 PSAC	112086	2022-03-12	    TBA	W		BUP  	at		WVWC 	 	   	 	 	d2     		                 		ET	TBA       	Buckhannon, WV                      				
  GSC	 59138	2022-03-12	    TBA	W		MON  	vs		NEWM 	 	   	N	 	d2     		                 		CT	TBA       	Magnolia, AR                        				
  PBC	 60248	2022-03-12	All Day	W		NOVSE	at		FLAG 	 	   	 	 	d2     		                 		ET	All Day   	St. Augustine, FL                   				
 GLVC	132734	2022-03-12	    TBA	W		PBAU 	vs		ROCKH	 	   	N	 	d2     		                 		CT	TBA       	Orlando, FL                         				
  LSC	 99164	2022-03-12	10:00am	W		MON  	vs		MSUTX	 	   	N	 	d2/d3  		2022-03-12T15:00Z		CT	9 a.m.    	Magnolia, AR                        				
  LSC	 99131	2022-03-12	11:00am	W		DBAP 	vs		LEO  	 	   	N	 	d2     		2022-03-12T16:00Z		CT	10 a.m.   	Dade City, FL                       				
   CC	 68416	2022-03-12	11:00am	W		ERSK 	at		FMU  	 	   	 	C	d2     		2022-03-12T16:00Z		ET	11:00 a.m.	                                    				
  GSC	 59007	2022-03-12	11:00am	W		MC   	at		AUBM 	 	   	 	C	d2     		2022-03-12T16:00Z		CT	10:00 A.M.	Montgomery, AL                      				[Live Stats](https://docs.google.com/document/d/1roC1PGNBL8QQMCGiFpKMGZ1TlpYylTHRMmNtutvhOQ8/edit)
  PBC	 60206	2022-03-12	11:00am	W		UWF  	at		COL  	 	   	 	 	d2     		2022-03-12T16:00Z		ET	11:00 A.M.	Columbus, GA                        				
  LSC	 99057	2022-03-12	12:00pm	W		UNK  	at		ANG  	 	   	 	 	d2     		2022-03-12T17:00Z		CT	11 a.m.   	San Angelo, TX                      				
   CC	 72935	2022-03-12	12:00pm	W		WCUPA	at		CHOW 	 	   	 	 	d2     		2022-03-12T17:00Z		ET	12:00 p.m.	Murfreesboro, NC                    				
  PBC	 60545	2022-03-12	 1:00pm	W		GSWS 	at		CLKGA	 	   	 	 	d2     		2022-03-12T18:00Z		ET	1:00 P.M. 	Atlanta, GA                         				
 PSAC	112352	2022-03-12	 1:00pm	W		SRU  	at		SAVSU	 	   	 	 	d2     		2022-03-12T18:00Z		ET	1:00 P.M. 	Savannah, GA                        				
  LSC	 99151	2022-03-12	 3:00pm	W		MSUTX	at		SAU  	 	   	 	 	d3/d2  		2022-03-12T20:00Z		CT	2 p.m.    	Magnolia, AR                        				
 PSAC	112079	2022-03-13	    TBA	W		BUP  	at		FMNT 	 	   	 	 	d2     		                 		ET	TBA       	Fairmont, WV                        				
 GLVC	132737	2022-03-13	    TBA	W		ROCKH	vs		STHOM	 	   	N	 	d2/naia		                 		CT	TBA       	Orlando, FL                         				
 GLVC	132564	2022-03-13	12:00pm	W		UIS  	at		LMU  	 	   	 	 	d2     		2022-03-13T16:00Z		CT	11:00 A.M.	Harrogate, TN                       				
 PSAC	112362	2022-03-13	 1:00pm	W		VSU  	vs		WCUPA	 	   	N	 	d2     		2022-03-13T17:00Z		ET	1:00 P.M. 	                                    				
  LSC	 99340	2022-03-13	 1:00pm	W		WNMU 	at		COLC 	 	   	 	 	d2/d3  		2022-03-13T17:00Z		MT	11 a.m.   	Colorado Springs, CO                				
  LSC	 99087	2022-03-13	 2:00pm	W		CAM  	at		WJC  	 	   	 	 	d2     		2022-03-13T18:00Z		CT	1 p.m.    	Kansas City, MO                     				
 GLVC	132781	2022-03-13	 2:00pm	W		SWB  	at		HAR  	 	   	 	 	d2     		2022-03-13T18:00Z		CT	1:00 P.M. 	Searcy, AR                          				
  LSC	 99133	2022-03-13	 4:00pm	W		DBAP 	at		TAMP 	 	   	 	 	d2     		2022-03-13T20:00Z		CT	3 p.m.    	Tampa, FL                           				
 GLVC	132653	2022-03-14	10:00am	W		MCK  	at		CUMBD	 	   	 	 	d2/naia		2022-03-14T14:00Z		CT	9:00 A.M. 	Lebanon, TN                         				
  LSC	 99144	2022-03-14	12:00pm	W		EMP  	at		MSUTX	 	   	 	 	d2/d3  		2022-03-14T16:00Z		CT	11 a.m.   	Wichita Falls, TX                   				
  LSC	 99088	2022-03-14	 2:00pm	W		CAM  	at		NWMO 	 	   	 	 	d2     		2022-03-14T18:00Z		CT	1 p.m.    	Maryville, MO                       				
G-MAC	 35404	2022-03-14	 2:00pm	W		HIL  	at		LYNN 	 	   	 	 	d2     		2022-03-14T18:00Z		  	2:00 P.M. 	Boca Raton, FL                      				
 PSAC	112162	2022-03-14	 3:00pm	W		IUP  	at		EMBR 	 	   	 	 	d2     		2022-03-14T19:00Z		ET	3:00 P.M. 	Daytona Beach, FL                   				
  LSC	 99206	2022-03-15	       	W		A&MKN	at		CUI  	 	   	 	 	d2     		                 		CT	          	Irvine, CA                          				
 PSAC	112266	2022-03-15	    TBA	W		MILL 	at		GBC  	 	   	 	 	d2     		                 		ET	TBA       	Wilmington, DE                      				
 GLVC	132733	2022-03-15	    TBA	W		ROCKH	vs		STAC 	 	   	N	 	d2     		                 		CT	TBA       	Orlando, FL                         				
  LSC	 99163	2022-03-15	    TBA	W		UNK  	at		MSUTX	 	   	 	 	d2/d3  		                 		CT	TBA       	Wichita Falls, TX                   				
  GSC	 59719	2022-03-15	11:00am	W		VAL  	at		UWF  	 	   	 	C	d2     		2022-03-15T15:00Z		CT	10:00 A.M.	Pensacola, FL                       				
 GLVC	132565	2022-03-15	12:00pm	W		UIS  	at		AGSTA	 	   	 	 	d2     		2022-03-15T16:00Z		CT	11:00 A.M.	Augusta, GA                         				
  PBC	 60345	2022-03-15	 1:00pm	W		ERSK 	at		YOUNG	 	   	 	 	d2     		2022-03-15T17:00Z		ET	1:00 P.M. 	Young Harris, GA                    				
  GSC	 59162	2022-03-15	 1:00pm	W		LEE  	at		SHO  	 	   	 	C	d2     		2022-03-15T17:00Z		ET	1:00 P.M. 	Rome, GA                            				[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 69225	2022-03-15	 1:00pm	W		LRC  	at		KING 	 	   	 	 	d2     		2022-03-15T17:00Z		ET	1:00 p.m. 	Bristol, TN                         				
  LSC	 99187	2022-03-15	 1:30pm	W		IUP  	vs		SMTX 	 	   	N	 	d2     		2022-03-15T17:30Z		CT	12:30 p.m.	Satellite Beach, FL                 				
  LSC	 99058	2022-03-15	 2:00pm	W		ANG  	at		SPHC 	 	   	 	 	d2     		2022-03-15T18:00Z		CT	1 p.m.    	Mobile, AL                          				
   CC	 68943	2022-03-15	 2:00pm	W		ERSK 	at		YOUNG	 	   	 	 	d2     		2022-03-15T18:00Z		ET	2:00 p.m. 	Young Harris, GA                    				
 GLVC	132673	2022-03-15	 2:00pm	W		MCK  	at		PEAY 	 	   	 	 	d2/d1  		2022-03-15T18:00Z		CT	1:00 P.M. 	Clarksville, TN                     				
  PBC	 60207	2022-03-15	 3:00pm	W		CLKGA	at		COL  	 	   	 	 	d2     		2022-03-15T19:00Z		ET	3:00 P.M. 	Columbus, GA                        				
  GSC	 59140	2022-03-15	 3:00pm	W		W AL 	at		MON  	 	   	 	C	d2     		2022-03-15T19:00Z		CT	2:00 P.M. 	Montevallo, AL                      				
  LSC	 99207	2022-03-16	       	W		A&MKN	at		PLN  	 	   	 	 	d2     		                 		CT	          	San Diego, CA                       				
 GLVC	132587	2022-03-16	    TBA	W		HPU  	vs		INDI 	 	   	N	 	d2     		                 		ET	TBA       	Azusa, CA                           				
  LSC	 99189	2022-03-16	11:00am	W		SMTX 	at		EMBR 	 	   	 	 	d2     		2022-03-16T15:00Z		CT	10 a.m.   	Daytona Beach, FL                   				
 PSAC	112250	2022-03-16	11:15am	W		FMNT 	at		MERCY	 	   	 	 	d2     		2022-03-16T15:15Z		ET	11:15 A.M.	Erie, PA                            				
  GSC	 59008	2022-03-16	 1:00pm	W		AUBM 	at		CHRBR	 	   	 	C	d2     		2022-03-16T17:00Z		CT	12:00 P.M.	Memphis, TN                         				
  LSC	 99343	2022-03-16	 1:00pm	W		WNMU 	at		MESA 	 	   	 	 	d2     		2022-03-16T17:00Z		MT	11 a.m.   	Grand Junction, CO                  				
  PBC	 60286	2022-03-16	 2:00pm	W		UIS  	at		LAN  	 	   	 	 	d2     		2022-03-16T18:00Z		ET	2:00 P.M. 	Greenwood, SC                       				
G-MAC	 35405	2022-03-16	 3:00pm	W		HIL  	at		NOVSE	 	   	 	 	d2     		2022-03-16T19:00Z		  	3:00 P.M. 	Fort Lauderdale, FL                 				
 PSAC	112164	2022-03-16	 3:30pm	W		IUP  	vs		PBAU 	 	   	N	 	d2     		2022-03-16T19:30Z		ET	3:30 P.M. 	Melbourne, FL                       				
  PBC	 60249	2022-03-16	 4:30pm	W		FLAG 	at		ROL  	 	   	 	 	d2     		2022-03-16T20:30Z		ET	4:30 P.M. 	Winter Park, FL                     				
 GLVC	132813	2022-03-17	    TBA	W		TRU  	at		CENTR	 	   	 	 	d2/d3  		                 		CT	TBA       	Pella, IA                           				
  GSC	 59730	2022-03-17	11:00am	W		ANG  	at		UWF  	 	   	 	 	d2     		2022-03-17T15:00Z		CT	10:00 A.M.	Pensacola, FL                       				
  LSC	 99059	2022-03-17	 2:00pm	W		ANG  	at		UWF  	 	   	 	 	d2     		2022-03-17T18:00Z		CT	1 p.m.    	Pensacola, FL                       				
G-MAC	 35406	2022-03-17	 3:00pm	W		HIL  	at		PBAU 	 	   	 	 	d2     		2022-03-17T19:00Z		  	3:00 P.M. 	West Palm Beach, FL                 				
  LSC	 99208	2022-03-18	       	W		A&MKN	at		BIOLA	 	   	 	 	d2     		                 		CT	          	La Mirada, CA                       				
 GLVC	132588	2022-03-18	    TBA	W		INDI 	at		APU  	 	   	 	 	d2     		                 		ET	TBA       	Azusa, CA                           				
 GLVC	132672	2022-03-18	    TBA	W		MCK  	vs		NWMO 	 	   	N	 	d2     		                 		CT	TBA       	Kansas City, MO                     				
  PBC	 60250	2022-03-18	10:00am	W		AGSTA	at		FLAG 	 	   	 	C	d2     		2022-03-18T14:00Z		ET	10:00 A.M.	St. Augustine, FL                   				
  GSC	 59218	2022-03-18	10:00am	W		DLST 	at		WGA  	 	   	 	C	d2     		2022-03-18T14:00Z		ET	10:00 A.M.	Carrollton, GA                      				
  GSC	 59141	2022-03-18	11:00am	W		VAL  	at		MON  	 	   	 	C	d2     		2022-03-18T15:00Z		CT	10:00 A.M.	Montevallo, AL                      				
 PSAC	112232	2022-03-18	11:45am	W		WCUPA	at		MERCY	 	   	 	C	d2     		2022-03-18T15:45Z		ET	11:45 A.M.	Erie, PA                            				
 GLVC	132677	2022-03-18	12:00pm	W		UMSL 	at		LIND 	 	   	 	 	d2     		2022-03-18T16:00Z		CT	11:00 A.M.	St. Charles, MO                     				
  LSC	 99314	2022-03-18	 2:00pm	W		AUBM 	at		TXTYL	 	   	 	 	d2     		2022-03-18T18:00Z		CT	1 p.m.    	Tyler, TX                           				
  LSC	 99114	2022-03-18	 2:00pm	W		CAM  	at		DBAP 	 	   	 	C	d2     		2022-03-18T18:00Z		CT	1 p.m.    	Dallas, TX                          				
  PBC	 60375	2022-03-18	 2:00pm	W		COL  	at		GSWS 	 	   	 	C	d2     		2022-03-18T18:00Z		  	2:00 P.M. 	Americus, GA                        				
 PSAC	112165	2022-03-18	 2:00pm	W		FSC  	vs		IUP  	 	   	N	 	d2     		2022-03-18T18:00Z		ET	2:00 P.M. 	Melbourne, FL                       				
  PBC	 60346	2022-03-18	 2:30pm	W		LAN  	at		YOUNG	 	   	 	C	d2     		2022-03-18T18:30Z		ET	2:30 P.M. 	Young Harris, GA                    				
  LSC	 99060	2022-03-18	 3:00pm	W		ANG  	vs		W AL 	 	   	N	 	d2     		2022-03-18T19:00Z		CT	2 p.m.    	Pensacola, FL                       				
  LSC	 99149	2022-03-18	 3:00pm	W		FSMTH	at		MSUTX	 	   	 	C	d2/d3  		2022-03-18T19:00Z		CT	2 p.m.    	Wichita Falls, TX                   				
 GLVC	132758	2022-03-18	 4:00pm	W		EIU  	at		USI  	 	   	 	 	d1/d2  		2022-03-18T20:00Z		CT	3:00 P.M. 	Evansville, IN                      				
G-MAC	 35407	2022-03-19	    TBA	W		ASH  	at		HIL  	 	   	 	C	d2     		                 		  	TBA       	Hillsdale, MI                       				
G-MAC	 35710	2022-03-19	    TBA	W		FIND 	at		TU   	 	   	 	C	d2     		                 		  	TBA       	Tiffin, OH                          				
 PSAC	112166	2022-03-19	    TBA	W		IUP  	vs		TAMP 	 	   	N	 	d2     		                 		ET	TBA       	Orlando, FL                         				
   CC	 68472	2022-03-19	    TBA	W		NGC  	at		ERSK 	 	   	 	C	d2     		                 		ET	TBA       	Due West, SC                        				
  LSC	 99262	2022-03-19	    TBA	W		UTPB 	at		NMSU 	 	   	 	 	d2/d1  		                 		CT	TBA       	Las Cruces, NM                      				
  GSC	 59112	2022-03-19	 8:00am	W		CHRBR	at		LEE  	 	   	 	C	d2     		2022-03-19T12:00Z		ET	8:00 A.M. 	Cleveland, TN                       				[Live Stats](https://twitter.com/LeeUTennisLive)
  PBC	 60311	2022-03-19	10:00am	W		LAN  	at		UNG  	 	   	 	C	d2     		2022-03-19T14:00Z		ET	10:00 A.M.	Dahlonega, GA                       				
  GSC	 59163	2022-03-19	10:00am	W		SHO  	at		TUSK 	 	   	 	 	d2     		2022-03-19T14:00Z		ET	10:00 A.M.	Tuskegee, AL                        				
  LSC	 99090	2022-03-19	11:00am	W		AUBM 	vs		CAM  	 	   	N	 	d2     		2022-03-19T15:00Z		CT	10 a.m.   	Tyler, TX                           				
   CC	 68960	2022-03-19	11:00am	W		BART 	at		MOL  	 	   	 	C	d2     		2022-03-19T15:00Z		ET	11:00 a.m.	Mount Olive, NC                     				[Video](https://conferencecarolinasdn.com/umo/) [Live Stats](https://umotrojans.com/sidearmstats/mbball/summary)
   CC	 68415	2022-03-19	11:00am	W		EMM  	at		FMU  	 	   	 	C	d2     		2022-03-19T15:00Z		ET	11:00 a.m.	                                    				
 PSAC	112136	2022-03-19	11:00am	W		THIEL	at		CLARN	 	   	 	 	d3/d2  		2022-03-19T15:00Z		ET	11:00 A.M.	                                    				
 PSAC	112099	2022-03-19	12:00pm	W		FROST	at		BUP  	 	   	 	 	d2     		2022-03-19T16:00Z		ET	12:00 P.M.	Bloomsburg, PA                      				
  LSC	 99122	2022-03-19	12:00pm	W		FSMTH	at		DBAP 	 	   	 	C	d2     		2022-03-19T16:00Z		CT	11 a.m.   	Arlington, TX                       				
   CC	 69226	2022-03-19	 1:00pm	W		CONV 	at		KING 	 	   	 	C	d2     		2022-03-19T17:00Z		ET	1:00 p.m. 	Bristol, TN                         				
  LSC	 99185	2022-03-19	 1:00pm	W		FSC  	vs		SMTX 	 	   	N	 	d2     		2022-03-19T17:00Z		CT	12 p.m.   	Satellite Beach, FL                 				
   CC	 68403	2022-03-19	 1:00pm	W		SWU  	at		EMM  	 	   	 	 	d2     		2022-03-19T17:00Z		ET	1:00 p.m. 	Franklin Springs, GA                				
   CC	 72928	2022-03-19	 2:00pm	W		FMU  	at		CHOW 	 	   	 	C	d2     		2022-03-19T18:00Z		ET	2:00 p.m. 	Murfreesboro, NC                    				
 GLVC	132783	2022-03-19	 2:00pm	W		NESU 	at		SWB  	 	   	 	 	d2     		2022-03-19T18:00Z		CT	1:00 P.M. 	Bolivar, MO                         				
 PSAC	112233	2022-03-19	 3:00pm	W		MILL 	at		MERCY	 	   	 	C	d2     		2022-03-19T19:00Z		ET	3:00 P.M. 	Erie, PA                            				
  GSC	 59523	2022-03-19	 3:30pm	W		W AL 	at		LT   	 	   	 	 	d2/d1  		2022-03-19T19:30Z		CT	2:30 P.M. 	Ruston, LA                          				
 PSAC	112364	2022-03-19	 6:00pm	W		WCUPA	at		EDIN 	 	   	 	 	d2     		2022-03-19T22:00Z		ET	6:00 P.M. 	Edinboro, PA                        				
 GLVC	132641	2022-03-20	    TBA	W		MOBAP	at		MUSL 	 	   	 	 	naia/d2		                 		CT	TBA       	St. Louis, MO                       				
  GSC	 59724	2022-03-20	11:00am	W		DLST 	at		UWF  	 	   	 	C	d2     		2022-03-20T15:00Z		CT	10:00 A.M.	Pensacola, FL                       				
 PSAC	112096	2022-03-20	12:00pm	W		RIDER	at		BUP  	 	   	 	 	d1/d2  		2022-03-20T16:00Z		ET	12:00 P.M.	Bloomsburg, PA                      				
  PBC	 60209	2022-03-20	 1:00pm	W		COL  	at		EMORY	 	   	 	 	d2/d3  		2022-03-20T17:00Z		ET	1:00 P.M. 	Atlanta, GA                         				
  LSC	 99263	2022-03-20	 1:00pm	W		UTPB 	at		UTEP 	 	   	 	 	d2/d1  		2022-03-20T17:00Z		CT	12 p.m.   	El Paso, TX                         				
  GSC	 59186	2022-03-20	 3:00pm	W		SAU  	at		W AL 	 	   	 	 	d2     		2022-03-20T19:00Z		CT	2:00 P.M. 	Livingston, AL                      				
  PBC	 60251	2022-03-21	11:00am	W		MON  	at		FLAG 	 	   	 	 	d2     		2022-03-21T15:00Z		ET	11:00 A.M.	St. Augustine, FL                   				
  GSC	 59089	2022-03-21	11:00am	W		VAL  	at		DLST 	 	   	 	C	d2     		2022-03-21T15:00Z		CT	10:00 A.M.	Cleveland, MS                       				
  PBC	 60210	2022-03-21	 2:00pm	W		SAU  	at		COL  	 	   	 	 	d2     		2022-03-21T18:00Z		ET	2:00 P.M. 	Columbus, GA                        				
  PBC	 60387	2022-03-22	       	W		AGSTA	at		GSWS 	 	   	 	C	d2     		                 		  	          	Americus, GA                        				
 PSAC	112234	2022-03-22	    TBA	W		MERCY	at		WLU  	 	   	 	 	d2     		                 		ET	TBA       	West Liberty, WV                    				
 GLVC	132708	2022-03-22	    TBA	W		QU   	at		W ILL	 	   	 	 	d2/d1  		                 		CT	TBA       	Macomb, IL                          				
  PBC	 60692	2022-03-22	 3:30pm	W		GCSU 	vs		SAU  	 	   	N	 	d2     		2022-03-22T19:30Z		  	3:30 P.M. 	Columbus, GA                        				
 PSAC	112365	2022-03-22	 3:30pm	W		HOP  	at		WCUPA	 	   	 	 	d3/d2  		2022-03-22T19:30Z		ET	3:30 P.M. 	West Chester, PA                    				
  PBC	 60312	2022-03-23	    TBA	W		SAU  	vs		UNG  	 	   	N	 	d2     		                 		ET	TBA       	Columbus, GA                        				
 PSAC	112292	2022-03-23	 2:00pm	W		BRI  	at		SHEP 	 	   	 	 	d3/d2  		2022-03-23T18:00Z		ET	2:00 P.M. 	Shepherdstown, WV                   				
 GLVC	132784	2022-03-24	    TBA	W		SWB  	at		NWMO 	 	   	 	 	d2     		                 		CT	TBA       	Maryville, MO                       				
 PSAC	112366	2022-03-24	12:00pm	W		WCUPA	at		GBC  	 	   	 	 	d2     		2022-03-24T16:00Z		ET	12:00 P.M.	Wilmington, DE                      				
 GLVC	132601	2022-03-24	 1:45pm	W		LEWIS	at		USFIL	 	   	 	 	d3/naia		2022-03-24T17:45Z		CT	12:45 P.M.	Joliet, IL                          				
  LSC	 99264	2022-03-24	 2:00pm	W		DBAP 	at		UTPB 	 	   	 	C	d2     		2022-03-24T18:00Z		CT	1 p.m.    	Midland, TX                         				
  GSC	 59012	2022-03-24	 2:00pm	W		SAU  	at		AUBM 	 	   	 	 	d2     		2022-03-24T18:00Z		CT	1:00 P.M. 	Montgomery, AL                      				[Live Stats](https://docs.google.com/document/d/1roC1PGNBL8QQMCGiFpKMGZ1TlpYylTHRMmNtutvhOQ8/edit)
 PSAC	112188	2022-03-24	 3:30pm	W		KUTZ 	at		PSUHA	 	   	 	 	d2/d3  		2022-03-24T19:30Z		ET	3:30 P.M. 	Middletown, PA                      				
  PBC	 60211	2022-03-25	    TBA	W		AGSTA	at		COL  	 	   	 	C	d2     		                 		ET	TBA       	Columbus, GA                        				
 GLVC	132621	2022-03-25	    TBA	W		ROOS 	at		LEWIS	 	   	 	 	naia/d3		                 		CT	TBA       	Plainfield, IL                      				
   CC	 68961	2022-03-25	11:00am	W		EMM  	at		MOL  	 	   	 	 	d2     		2022-03-25T15:00Z		ET	11:00 a.m.	Mount Olive, NC                     				[Video](https://conferencecarolinasdn.com/umo/) [Live Stats](https://umotrojans.com/sidearmstats/mbball/summary)
  LSC	 99091	2022-03-25	11:00am	W		TXTYL	at		CAM  	 	   	 	C	d2     		2022-03-25T15:00Z		CT	10 a.m.   	Lawton, OK                          				
  GSC	 59187	2022-03-25	12:00pm	W		LEE  	at		W AL 	 	   	 	C	d2     		2022-03-25T16:00Z		CT	11:00 A.M.	Livingston, AL                      				[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 72932	2022-03-25	 1:00pm	W		CONV 	at		CHOW 	 	   	 	C	d2     		2022-03-25T17:00Z		ET	1:00 p.m. 	Murfreesboro, NC                    				
  PBC	 60693	2022-03-25	 1:00pm	W		GCSU 	at		GSWS 	 	   	 	C	d2     		2022-03-25T17:00Z		  	1:00 P.M. 	Americus, GA                        				
  GSC	 59763	2022-03-25	 1:00pm	W		LYNN 	at		VAL  	 	   	 	 	d2     		2022-03-25T17:00Z		ET	1:00 P.M. 	Valdosta, GA                        				
 GLVC	132785	2022-03-25	 1:00pm	W		SWB  	at		WUT  	 	   	 	 	d2     		2022-03-25T17:00Z		CT	12:00 P.M.	Topeka, KS                          				
  LSC	 99168	2022-03-25	 2:00pm	W		ANG  	at		SMTX 	 	   	 	C	d2     		2022-03-25T18:00Z		CT	1 p.m.    	San Antonio, TX                     				
   CC	 68460	2022-03-25	 2:00pm	W		KING 	at		NGC  	 	   	 	C	d2     		2022-03-25T18:00Z		ET	2:00 p.m. 	Tigerville, SC                      				
  LSC	 99344	2022-03-25	 2:00pm	W		MSUTX	at		WNMU 	 	   	 	C	d3/d2  		2022-03-25T18:00Z		MT	12 p.m.   	Silver City, NM                     				
 GLVC	132678	2022-03-25	 2:00pm	W		UIS  	at		UMSL 	 	   	 	 	d2     		2022-03-25T18:00Z		CT	1:00 P.M. 	St. Louis, MO                       				
 GLVC	132542	2022-03-25	 2:00pm	W		WWOOD	at		DRU  	 	   	 	 	naia/d2		2022-03-25T18:00Z		CT	1:00 P.M. 	Springfield, MO                     				
  GSC	 59144	2022-03-25	 3:00pm	W		MON  	at		LEO  	 	   	 	 	d2     		2022-03-25T19:00Z		CT	2:00 P.M. 	Saint Leo, FL                       				
