---
season: 2021-22
division: d3
gender: men
description: schedule/scoreboard from conference websites
updated: 2022-01-21
past: 53 (9%)
future: 519 (90%)
completed: 53 (100%)
total: 576
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
   ASC	95398	2022-04-08	 3:00pm	M		SULRS	at		HSIMM	 	   	 	C	d3     		2022-04-08T19:00Z		  	2:00 P.M. 	Abilene, TX                              				
  CCIW	56210	2022-04-08	 4:00pm	M		ELMH 	at		NCENT	 	   	 	C	d3     		2022-04-08T20:00Z		CT	3:00 P.M. 	Naperville, IL                           				
  NJAC	86493	2022-04-08	 4:00pm	M		FDUF 	at		ONEO 	 	   	 	 	d3     		2022-04-08T20:00Z		ET	4:00 P.M. 	Oneonta, NY                              				
    E8	50136	2022-04-08	 4:00pm	M		HOUGH	at		SJFSH	 	   	 	C	d3     		2022-04-08T20:00Z		ET	4:00 P.M. 	Pittsford, NY                            				
  CCIW	56134	2022-04-08	 4:00pm	M		MILIK	at		CARTH	 	   	 	C	d3     		2022-04-08T20:00Z		CT	3:00 P.M. 	Kenosha, WI                              				
  NJAC	86529	2022-04-08	 4:30pm	M		RAMAP	at		TCNJ 	 	   	 	C	d3     		2022-04-08T20:30Z		ET	4:30 P.M. 	Ewing, NJ                                				
  NJAC	82324	2022-04-08	 6:00pm	M		WIWHI	at		PRI  	 	   	 	 	d3     		2022-04-08T22:00Z		CT	5:00 P.M. 	Elsah, IL                                				
 Lbrty	43717	2022-04-09	       	M		ITHCA	at		VASSR	 	   	 	C	d3     		                 		ET	          	Poughkeepsie, NY                         				
  CCIW	56125	2022-04-09	    TBA	M		MILIK	at		CARRL	 	   	 	C	d3     		                 		CT	TBA       	                                         				
   AEC	 9245	2022-04-09	    TBA	M		NEUM 	at		IMMAC	 	   	 	C	d3     		                 		  	TBA       	Immaculata, PA                           				
   UEC	52397	2022-04-09	    TBA	M		PSUBK	at		LBC  	 	   	 	C	d3     		                 		  	TBA       	Lancaster, PA                            				
 Lbrty	43689	2022-04-09	       	M		RIT  	at		BARD 	 	   	 	C	d3     		                 		ET	          	Annandale-on-Hudson, NY                  				
NESCAC	85283	2022-04-09	       	M		TUFTS	at		WESL 	 	   	 	C	d3     		                 		  	          	Middletown, CT                           				
NESCAC	85279	2022-04-09	       	M		WILL 	at		HAMIL	 	   	 	C	d3     		                 		  	          	Clinton, NY                              				
 Lbrty	43748	2022-04-09	12:00pm	M		HOBWS	at		SLAW 	 	   	 	C	d3     		2022-04-09T16:00Z		ET	12:00 P.M.	Canton, NY                               				
  CCIW	56129	2022-04-09	12:00pm	M		ILWES	at		CARTH	 	   	 	C	d3     		2022-04-09T16:00Z		CT	11:00 A.M.	Kenosha, WI                              				
   AEC	 7507	2022-04-09	12:00pm	M		MARYW	at		CABR 	 	   	 	C	d3     		2022-04-09T16:00Z		ET	12:00 P.M.	610 King of Prussia Road, Radnor, PA     				
  UMAC	74973	2022-04-09	12:00pm	M		OLAF 	at		SUPER	 	   	 	 	d3     		2022-04-09T16:00Z		  	11:00 A.M.	Superior, WI                             				
   ASC	94525	2022-04-09	12:00pm	M		OZARK	at		ETXBP	 	   	 	C	d3     		2022-04-09T16:00Z		  	11:00 A.M.	Marshall, TX                             				
   ASC	95476	2022-04-09	12:00pm	M		UMHB 	at		MCMUR	 	   	 	C	d3     		2022-04-09T16:00Z		  	11:00 A.M.	Abilene, TX                              				
 Lbrty	45379	2022-04-09	 1:00pm	M		RPI  	at		SKID 	 	   	 	C	d3     		2022-04-09T17:00Z		ET	1:00 P.M. 	Saratoga Springs, NY                     				
   ASC	95400	2022-04-09	 1:00pm	M		TXWES	at		HSIMM	 	   	 	 	naia/d3		2022-04-09T17:00Z		  	12:00 P.M.	Abilene, TX                              				
   UEC	52393	2022-04-09	 1:30pm	M		SMCMD	at		PATEC	 	   	 	C	d3     		2022-04-09T17:30Z		  	1:30 P.M. 	Williamsport, PA                         				
    E8	50126	2022-04-09	 2:00pm	M		HOUGH	at		UTICA	 	   	 	C	d3     		2022-04-09T18:00Z		ET	2:00 P.M. 	Utica, NY                                				
NESCAC	85281	2022-04-09	 2:00pm	M		MIDD 	at		AMH  	 	   	 	C	d3     		2022-04-09T18:00Z		  	2:00 P.M. 	Amherst, MA                              				
  UMAC	74949	2022-04-09	 2:00pm	M		MNMOR	at		NW   	 	   	 	C	d3/d1  		2022-04-09T18:00Z		  	1:00 P.M. 	Morris, Minn.                            				
   ASC	96497	2022-04-09	 3:00pm	M		CNCTX	at		HOWPN	 	   	 	C	d3     		2022-04-09T19:00Z		  	2:00 P.M. 	Brownwood, TX                            				
   PAC	35927	2022-04-09	 3:00pm	M		FRANC	at		BEHRD	 	   	 	 	d3     		2022-04-09T19:00Z		ET	3 P.M.    	Erie, PA                                 				
  UMAC	74930	2022-04-09	 3:00pm	M		WARTB	at		MLUTH	 	   	 	 	d3     		2022-04-09T19:00Z		  	2:00 P.M. 	New Ulm, Minn.                           				
   AEC	 7571	2022-04-09	 3:30pm	M		GWYN 	at		MRYMT	 	   	 	C	d3     		2022-04-09T19:30Z		  	3:30 P.M. 	Arlington, VA                            				
  CCIW	56242	2022-04-09	 4:00pm	M		MSOE 	at		WHEAT	 	   	 	 	d3     		2022-04-09T20:00Z		CT	3:00 P.M. 	Wheaton, IL                              				
  CCIW	56163	2022-04-09	 5:00pm	M		AUGIL	at		ELMH 	 	   	 	C	d3     		2022-04-09T21:00Z		  	4:00 P.M. 	Elmhurst, IL                             				
  UMAC	74909	2022-04-09	 7:00pm	M		BTHLU	at		NW   	 	   	 	C	d3/d1  		2022-04-09T23:00Z		  	6:00 P.M. 	St. Paul, Minn.                          				
 Lbrty	45359	2022-04-10	       	M		BARD 	at		DREW 	 	   	 	 	d3     		                 		ET	          	Madison, NJ                              				
NESCAC	85293	2022-04-10	    TBA	M		BATES	at		WESL 	 	   	 	C	d3     		                 		  	TBA       	Middletown, CT                           				
 Lbrty	43749	2022-04-10	       	M		UNION	at		HOBWS	 	   	 	C	d3     		                 		ET	          	Geneva, NY                               				
 Lbrty	43734	2022-04-10	       	M		VASSR	at		NYU  	 	   	 	 	d3     		                 		ET	          	New York City, NY                        				
NESCAC	85289	2022-04-10	       	M		WILL 	at		AMH  	 	   	 	C	d3     		                 		  	          	Amherst, MA                              				
  CCIW	56209	2022-04-10	11:00am	M		AUGIL	at		NCENT	 	   	 	C	d3     		2022-04-10T15:00Z		CT	10:00 A.M.	Naperville, IL                           				
  NJAC	86530	2022-04-10	11:00am	M		TCNJ 	at		SALIS	 	   	 	 	d3     		2022-04-10T15:00Z		ET	11:00 A.M.	Salisbury, MD                            				
  NJAC	86508	2022-04-10	12:00pm	M		ONEO 	at		WILKE	 	   	 	 	d3     		2022-04-10T16:00Z		ET	12:00 P.M.	Wilkes Barre, PA                         				
   AEC	 9211	2022-04-10	 1:00pm	M		PSUBW	at		CABR 	 	   	 	 	juco/d3		2022-04-10T17:00Z		ET	1:00 P.M. 	Dixon Tennis Courts                      				
  UMAC	74911	2022-04-10	 1:00pm	M		SUPER	at		BTHLU	 	   	 	C	d3     		2022-04-10T17:00Z		  	12:00 P.M.	Mankato, Minn.                           				
NESCAC	85291	2022-04-10	 2:00pm	M		MIDD 	at		HAMIL	 	   	 	C	d3     		2022-04-10T18:00Z		  	2:00 P.M. 	Clinton, NY                              				
NESCAC	85285	2022-04-10	 2:00pm	M		TRICT	at		COLB 	 	   	 	C	d3     		2022-04-10T18:00Z		ET	2:00 P.M. 	Waterville, ME                           				
   ASC	94527	2022-04-10	 4:00pm	M		ETXBP	at		AUSTN	 	   	 	 	d3     		2022-04-10T20:00Z		  	3:00 P.M. 	Sherman, TX                              				
   UEC	52398	2022-04-12	    TBA	M		PSUBK	at		PATEC	 	   	 	C	d3     		                 		  	TBA       	Williamsport, PA                         				
  NJAC	82297	2022-04-12	 1:00pm	M		RAMAP	at		NJCU 	 	   	 	C	d3     		2022-04-12T17:00Z		ET	1:00 P.M. 	Jersey City, NJ                          				
   AEC	 9212	2022-04-12	 3:00pm	M		CABR 	at		WCUPA	 	   	 	 	d3/d2  		2022-04-12T19:00Z		ET	3:00 P.M. 	West Chester, PA                         				
   UEC	52358	2022-04-12	 3:30pm	M		PSUHA	at		SMCMD	 	   	 	C	d3     		2022-04-12T19:30Z		ET	3:30 P.M. 	St. Mary's City, MD                      				
 Lbrty	43810	2022-04-12	 4:00pm	M		RPI  	at		UNION	 	   	 	C	d3     		2022-04-12T20:00Z		ET	4:00 P.M. 	Schenectady, NY                          				[Video](https://unionathletics.com/sports/2021/4/18/union-mens-tennis-live-video.aspx) [Live Stats](https://unionathletics.com/sports/2021/2/26/union-tennis-live-stats.aspx)
 Lbrty	45360	2022-04-13	       	M		BARD 	at		RPI  	 	   	 	C	d3     		                 		ET	          	Troy, NY                                 				
   AEC	 7563	2022-04-13	    TBA	M		IMMAC	at		GWYN 	 	   	 	C	d3     		                 		ET	TBA       	Gwynedd Valley, PA                       				
   AEC	 9246	2022-04-13	    TBA	M		NEUM 	at		MARYW	 	   	 	C	d3     		                 		ET	TBA       	Scranton, PA                             				
   AEC	 9219	2022-04-13	 3:00pm	M		CABR 	at		MRYMT	 	   	 	C	d3     		2022-04-13T19:00Z		  	3:00 P.M. 	Arlington, VA                            				
 Lbrty	43784	2022-04-13	 3:00pm	M		HOBWS	at		RIT  	 	   	 	C	d3     		2022-04-13T19:00Z		ET	3:00 P.M. 	Rochester, NY                            				
   PAC	35980	2022-04-13	 3:30pm	M		FRANC	at		WAYNE	 	   	 	C	d3     		2022-04-13T19:30Z		  	3:30 P.M. 	Waynesburg, PA                           				
  UMAC	74931	2022-04-13	 4:00pm	M		NW   	at		MLUTH	 	   	 	C	d1/d3  		2022-04-13T20:00Z		  	3:00 P.M. 	New Ulm, Minn.                           				
  CCIW	56243	2022-04-13	 5:00pm	M		AUGIL	at		WHEAT	 	   	 	C	d3     		2022-04-13T21:00Z		CT	4:00 P.M. 	Wheaton, IL                              				
   ASC	96500	2022-04-14	11:00am	M		HOWPN	at		SULRS	 	   	 	C	d3     		2022-04-14T15:00Z		  	10:00 A.M.	Alpine, TX                               				
   ASC	95477	2022-04-14	 2:00pm	M		CNCTX	at		UMHB 	 	   	 	C	d3     		2022-04-14T18:00Z		  	1:00 P.M. 	Belton, TX                               				
   ASC	94529	2022-04-14	 4:00pm	M		ETXBP	at		LETOU	 	   	 	C	d3     		2022-04-14T20:00Z		  	3:00 P.M. 	Longview, TX                             				
  NJAC	82306	2022-04-14	 4:00pm	M		FDUF 	vs		RAMAP	 	   	N	 	d3     		2022-04-14T20:00Z		ET	4:00 P.M. 	TBD                                      				
  CCIW	56198	2022-04-14	 4:30pm	M		ILWES	at		MILIK	 	   	 	 	d3     		2022-04-14T20:30Z		CT	3:30 P.M. 	Decatur, IL                              				
NESCAC	85234	2022-04-15	    TBA	M		BRAND	at		WESL 	 	   	 	 	d3     		                 		ET	TBA       	Middletown, CT                           				
  CCIW	56162	2022-04-15	    TBA	M		CARRL	at		ELMH 	 	   	 	C	d3     		                 		  	TBA       	Elmhurst, IL                             				
 Lbrty	43811	2022-04-15	       	M		UNION	at		SLAW 	 	   	 	C	d3     		                 		ET	          	Canton, NY                               				
  CCIW	56206	2022-04-15	11:00am	M		CARTH	at		NCENT	 	   	 	C	d3     		2022-04-15T15:00Z		CT	10:00 A.M.	Naperville, IL                           				
   ASC	95402	2022-04-15	11:00am	M		HSIMM	at		MCMUR	 	   	 	C	d3     		2022-04-15T15:00Z		  	10:00 A.M.	Abilene, TX                              				
   ASC	94603	2022-04-15	 3:00pm	M		TXDAL	at		OZARK	 	   	 	C	d3     		2022-04-15T19:00Z		  	2:00 P.M. 	Clarksville, AR                          				
  NJAC	86485	2022-04-15	 4:30pm	M		NJCU 	at		FARM 	 	   	 	 	d3     		2022-04-15T20:30Z		ET	4:30 P.M. 	Farmingdale, NY                          				
  NJAC	86545	2022-04-15	 5:00pm	M		WIWHI	at		WILAC	 	   	 	C	d3     		2022-04-15T21:00Z		CT	4:00 P.M. 	La Crosse, WI                            				
 Lbrty	43751	2022-04-15	 6:30pm	M		ITHCA	at		HOBWS	 	   	 	C	d3     		2022-04-15T22:30Z		ET	6:30 P.M. 	Geneva, NY                               				
NESCAC	85295	2022-04-16	       	M		BOWD 	at		TUFTS	 	   	 	C	d3     		                 		  	          	Medford, MA                              				
 Lbrty	43785	2022-04-16	       	M		RIT  	at		LMC  	 	   	 	 	d3/d2  		                 		ET	          	Syracuse, NY                             				
 Lbrty	43712	2022-04-16	       	M		VASSR	at		SLAW 	 	   	 	C	d3     		                 		ET	          	Canton, NY                               				
NESCAC	85301	2022-04-16	10:00am	M		COLB 	at		BATES	 	   	 	C	d3     		2022-04-16T14:00Z		ET	10:00 A.M.	Lewiston, ME                             				
NESCAC	85299	2022-04-16	10:00am	M		TRICT	at		HAMIL	 	   	 	C	d3     		2022-04-16T14:00Z		  	10:00 A.M.	Clinton, NY                              				
NESCAC	85297	2022-04-16	10:00am	M		WILL 	at		MIDD 	 	   	 	C	d3     		2022-04-16T14:00Z		ET	10:00 A.M.	Middlebury, VT                           				
  CCIW	56117	2022-04-16	11:00am	M		ILWES	at		AUGIL	 	   	 	C	d3     		2022-04-16T15:00Z		CT	10:00 A.M.	HOME                                     				
   UEC	52382	2022-04-16	11:00am	M		SMCMD	at		PSUBK	 	   	 	C	d3     		2022-04-16T15:00Z		ET	11:00 A.M.	Reading, PA                              				
  NJAC	86531	2022-04-16	12:00pm	M		STVNS	at		TCNJ 	 	   	 	 	d3     		2022-04-16T16:00Z		ET	12:00 P.M.	Ewing, NJ                                				
    E8	50137	2022-04-16	 1:00pm	M		SJFSH	at		ALF  	 	   	 	C	d3     		2022-04-16T17:00Z		ET	1:00 P.M. 	Alfred, NY                               				
 Lbrty	45380	2022-04-16	 1:00pm	M		SKID 	at		AMH  	 	   	 	 	d3     		2022-04-16T17:00Z		ET	1:00 P.M. 	Amherst, MA                              				
  NJAC	86490	2022-04-18	 2:00pm	M		OSWGO	at		ONEO 	 	   	 	 	d3     		2022-04-18T18:00Z		ET	2:00 P.M. 	Oneonta, NY                              				
   AEC	 9242	2022-04-18	 3:30pm	M		GWYN 	at		NEUM 	 	   	 	C	d3     		2022-04-18T19:30Z		ET	3:30 P.M. 	Aston, Pa.                               				
   AEC	 9214	2022-04-18	 3:30pm	M		IMMAC	at		CABR 	 	   	 	C	d3     		2022-04-18T19:30Z		ET	3:30 P.M. 	Dixon Tennis Courts                      				
  NJAC	86507	2022-04-18	 5:00pm	M		BARUC	at		ONEO 	 	   	 	 	d3     		2022-04-18T21:00Z		ET	5:00 P.M. 	Oneonta, NY                              				
  UMAC	74913	2022-04-19	 3:30pm	M		MLUTH	at		BTHLU	 	   	 	C	d3     		2022-04-19T19:30Z		  	2:30 P.M. 	Mankato, Minn.                           				
  NJAC	86532	2022-04-19	 4:00pm	M		JEFF 	at		TCNJ 	 	   	 	 	d2/d3  		2022-04-19T20:00Z		ET	4:00 P.M. 	Ewing, NJ                                				
    E8	50138	2022-04-19	 4:00pm	M		NAZ  	at		SJFSH	 	   	 	C	d3     		2022-04-19T20:00Z		ET	4:00 P.M. 	Pittsford, NY                            				
  UMAC	74951	2022-04-19	 5:00pm	M		NW   	at		SUPER	 	   	 	C	d1/d3  		2022-04-19T21:00Z		  	4:00 P.M. 	Superior, WI                             				
   AEC	 9230	2022-04-20	    TBA	M		MRYMT	at		IMMAC	 	   	 	C	d3     		                 		ET	TBA       	Immaculata, PA                           				
  CCIW	56244	2022-04-20	    TBA	M		NCENT	at		WHEAT	 	   	 	C	d3     		                 		CT	TBA       	Wheaton, IL                              				
   AEC	 9249	2022-04-20	 3:30pm	M		CABR 	at		NEUM 	 	   	 	C	d3     		2022-04-20T19:30Z		ET	3:30 P.M. 	Aston, Pa.                               				
   AEC	 7509	2022-04-20	 3:30pm	M		MARYW	at		GWYN 	 	   	 	C	d3     		2022-04-20T19:30Z		ET	3:30 P.M. 	Gwynedd Valley, PA                       				
   PAC	35974	2022-04-20	 4:30pm	M		FRANC	at		WMNPA	 	   	 	C	d3     		2022-04-20T20:30Z		  	4:30 P.M. 	New Wilmington, PA                       				
  NJAC	82298	2022-04-21	    TBA	M		NJCU 	at		CLRKE	 	   	 	 	d3/??? 		                 		ET	TBA       	Dubugue, IA                              				
  UMAC	74933	2022-04-21	 5:00pm	M		MLUTH	at		VISTA	 	   	 	 	d3     		2022-04-21T21:00Z		  	4:00 P.M. 	Storm Lake, IA                           				
  NJAC	82299	2022-04-22	    TBA	M		NJCU 	at		BABS 	 	   	 	 	d3     		                 		ET	TBA       	Babson Park, MA                          				
 Lbrty	43812	2022-04-22	 2:00pm	M		RIT  	at		UNION	 	   	 	C	d3     		2022-04-22T18:00Z		ET	2:00 P.M. 	Schenectady, NY                          				[Video](https://unionathletics.com/sports/2021/4/18/union-mens-tennis-live-video.aspx) [Live Stats](https://unionathletics.com/sports/2021/2/26/union-tennis-live-stats.aspx)
   ASC	96538	2022-04-22	 3:00pm	M		COLC 	at		MCMUR	 	   	 	 	d3     		2022-04-22T19:00Z		  	2:00 P.M. 	Abilene, TX                              				
  CCIW	56199	2022-04-22	 3:00pm	M		WHEAT	at		MILIK	 	   	 	 	d3     		2022-04-22T19:00Z		CT	2:00 P.M. 	Decatur, IL                              				
  UMAC	74953	2022-04-22	 4:30pm	M		NW   	at		MSOE 	 	   	 	 	d1/d3  		2022-04-22T20:30Z		  	3:30 P.M. 	Milwaukee, WI                            				
  UMAC	74915	2022-04-22	 5:00pm	M		BTHLU	at		SUPER	 	   	 	C	d3     		2022-04-22T21:00Z		  	4:00 P.M. 	Superior, WI                             				
  NJAC	86547	2022-04-22	 5:00pm	M		WILAC	at		WIEAU	 	   	 	C	d3     		2022-04-22T21:00Z		CT	4:00 P.M. 	Eau Claire, WI                           				
   ASC	94530	2022-04-23	       	M		ETXBP	at		UST  	 	   	 	 	d3     		                 		  	          	Houston, TX                              				
NESCAC	85310	2022-04-23	       	M		HAMIL	at		AMH  	 	   	 	C	d3     		                 		  	          	Amherst, MA                              				
 Lbrty	43693	2022-04-23	       	M		ITHCA	at		RPI  	 	   	 	C	d3     		                 		ET	          	Troy, NY                                 				
 Lbrty	45381	2022-04-23	       	M		MIDD 	vs		SKID 	 	   	N	 	d3     		                 		ET	          	Trinity, CT                              				
   ASC	94606	2022-04-23	       	M		OZARK	at		BHVN 	 	   	 	C	d3     		                 		  	          	Jackson, MS                              				
   UEC	52383	2022-04-23	    TBA	M		PSUHA	at		PSUBK	 	   	 	C	d3     		                 		ET	TBA       	Reading, PA                              				
NESCAC	85307	2022-04-23	       	M		WESL 	at		BOWD 	 	   	 	C	d3     		                 		  	          	Brunswick, ME                            				
  CCIW	56175	2022-04-23	    TBA	M		WHEAT	at		ILWES	 	   	 	C	d3     		                 		CT	TBA       	Bloomington, IL                          				
  NJAC	86502	2022-04-23	10:00am	M		ONEO 	vs		WIWHI	 	   	N	C	d3     		2022-04-23T14:00Z		ET	10:00 A.M.	La Crosse, WI                            				
  CCIW	56200	2022-04-23	11:00am	M		ELMH 	at		MILIK	 	   	 	 	d3     		2022-04-23T15:00Z		CT	10:00 A.M.	Decatur, IL                              				
  NJAC	86505	2022-04-23	11:00am	M		ONEO 	vs		WILAC	 	   	N	C	d3     		2022-04-23T15:00Z		ET	11:00 A.M.	Eau Claire, WI                           				
 Lbrty	43752	2022-04-23	12:00pm	M		BARD 	at		HOBWS	 	   	 	C	d3     		2022-04-23T16:00Z		ET	12:00 P.M.	Geneva, NY                               				
   PAC	35973	2022-04-23	 1:00pm	M		FRANC	at		THIEL	 	   	 	C	d3     		2022-04-23T17:00Z		  	1 P.M.    	Greenville, PA                           				
   AEC	 7503	2022-04-23	 1:00pm	M		MRYMT	at		MARYW	 	   	 	C	d3     		2022-04-23T17:00Z		ET	1:00 P.M. 	Scranton, PA                             				
   UEC	52360	2022-04-23	 1:00pm	M		PSUAB	at		SMCMD	 	   	 	C	d3     		2022-04-23T17:00Z		ET	1:00 P.M. 	St. Mary's City, MD                      				
  UMAC	74974	2022-04-23	 1:00pm	M		SUPER	at		MNMOR	 	   	 	C	d3     		2022-04-23T17:00Z		  	12:00 P.M.	Morris, Minn.                            				
NESCAC	85308	2022-04-23	 2:00pm	M		COLB 	at		TUFTS	 	   	 	C	d3     		2022-04-23T18:00Z		  	2:00 P.M. 	Medford, MA                              				
NESCAC	85305	2022-04-23	 2:00pm	M		MIDD 	at		TRICT	 	   	 	C	d3     		2022-04-23T18:00Z		ET	2:00 P.M. 	Hartford, CT                             				
    E8	50139	2022-04-23	 2:00pm	M		SJFSH	at		HOUGH	 	   	 	C	d3     		2022-04-23T18:00Z		ET	2:00 P.M. 	Houghton, NY                             				
   ASC	95403	2022-04-23	 2:00pm	M		UMHB 	at		HSIMM	 	   	 	C	d3     		2022-04-23T18:00Z		  	1:00 P.M. 	Abilene, TX                              				
   ASC	96501	2022-04-23	 3:00pm	M		MCMUR	at		HOWPN	 	   	 	C	d3     		2022-04-23T19:00Z		  	2:00 P.M. 	Brownwood, TX                            				
 Lbrty	43713	2022-04-23	 3:00pm	M		UNION	at		VASSR	 	   	 	C	d3     		2022-04-23T19:00Z		ET	3:00 P.M. 	Poughkeepsie, NY                         				
  NJAC	82321	2022-04-23	 3:00pm	M		WIWHI	at		WIEAU	 	   	 	C	d3     		2022-04-23T19:00Z		CT	2:00 P.M. 	Eau Claire, WI                           				
 Lbrty	43710	2022-04-24	       	M		BARD 	at		ITHCA	 	   	 	C	d3     		                 		ET	          	Ithaca, NY                               				
  CCIW	56180	2022-04-24	    TBA	M		ELMH 	at		ILWES	 	   	 	C	d3     		                 		CT	TBA       	Bloomington, IL                          				
 Lbrty	43726	2022-04-24	       	M		VASSR	at		STVNS	 	   	 	 	d3     		                 		ET	          	Hoboken, NJ                              				
  CCIW	56214	2022-04-24	12:00pm	M		CARRL	at		NCENT	 	   	 	C	d3     		2022-04-24T16:00Z		CT	11:00 A.M.	Naperville, IL                           				
  NJAC	86504	2022-04-24	12:00pm	M		ONEO 	vs		WIEAU	 	   	N	C	d3     		2022-04-24T16:00Z		ET	12:00 P.M.	La Crosse, WI                            				
  NJAC	82300	2022-04-24	12:00pm	M		TCNJ 	at		NJCU 	 	   	 	C	d3     		2022-04-24T16:00Z		ET	12:00 P.M.	Jersey City, NJ                          				
 Lbrty	43787	2022-04-24	 1:00pm	M		RIT  	at		WILKE	 	   	 	 	d3     		2022-04-24T17:00Z		ET	1:00 P.M. 	Wilkes-Barre, PA                         				
 Lbrty	45382	2022-04-24	 1:00pm	M		SKID 	at		HOBWS	 	   	 	C	d3     		2022-04-24T17:00Z		ET	1:00 P.M. 	Geneva, NY                               				
  NJAC	82336	2022-04-24	 2:00pm	M		ONEO 	vs		WIWHI	 	   	N	C	d3     		2022-04-24T18:00Z		CT	1:00 P.M. 	Eau Claire, WI                           				
NESCAC	85316	2022-04-24	 2:00pm	M		WESL 	at		COLB 	 	   	 	C	d3     		2022-04-24T18:00Z		ET	2:00 P.M. 	Waterville, ME                           				
NESCAC	85312	2022-04-24	 2:00pm	M		WILL 	at		TRICT	 	   	 	C	d3     		2022-04-24T18:00Z		ET	2:00 P.M. 	Hartford, CT                             				
  UMAC	74917	2022-04-24	 3:00pm	M		MNMOR	at		BTHLU	 	   	 	C	d3     		2022-04-24T19:00Z		  	2:00 P.M. 	Morris, Minn.                            				
   AEC	 9216	2022-04-25	 3:30pm	M		DCK  	at		CABR 	 	   	 	 	d3     		2022-04-25T19:30Z		ET	3:30 P.M. 	Dixon Tennis Courts                      				
  UMAC	74934	2022-04-26	 3:30pm	M		MNMOR	at		MLUTH	 	   	 	C	d3     		2022-04-26T19:30Z		  	2:30 P.M. 	New Ulm, Minn.                           				
  CCIW	56253	2022-04-26	 4:00pm	M		CARTH	at		ELMH 	 	   	 	C	d3     		2022-04-26T20:00Z		  	3:00 P.M. 	Elmhurst, IL                             				
 Lbrty	43814	2022-04-26	 4:00pm	M		ONEO 	at		UNION	 	   	 	 	d3     		2022-04-26T20:00Z		ET	4:00 P.M. 	Schenectady, NY                          				[Video](https://unionathletics.com/sports/2021/4/18/union-mens-tennis-live-video.aspx) [Live Stats](https://unionathletics.com/sports/2021/2/26/union-tennis-live-stats.aspx)
    E8	50128	2022-04-26	 4:30pm	M		ALF  	at		HOUGH	 	   	 	C	d3     		2022-04-26T20:30Z		ET	4:30 P.M. 	Houghton, NY                             				
  UMAC	74954	2022-04-26	 6:00pm	M		HAML 	at		NW   	 	   	 	 	d3/d1  		2022-04-26T22:00Z		  	5:00 P.M. 	St. Paul, Minn.                          				
 Lbrty	43692	2022-04-27	       	M		HAMIL	at		ITHCA	 	   	 	 	d3     		                 		ET	          	Ithaca, NY                               				
  CCIW	56118	2022-04-27	 5:00pm	M		MILIK	at		AUGIL	 	   	 	C	d3     		2022-04-27T21:00Z		CT	4:00 P.M. 	HOME                                     				
  UMAC	74955	2022-04-27	 7:00pm	M		SJU  	at		NW   	 	   	 	 	d1     		2022-04-27T23:00Z		  	6:00 P.M. 	St. Paul, Minn.                          				
  UMAC	74956	2022-04-28	 3:30pm	M		NW   	at		MNMOR	 	   	 	C	d1/d3  		2022-04-28T19:30Z		  	2:30 P.M. 	Morris, Minn.                            				
  CCIW	56135	2022-04-28	 4:30pm	M		WHEAT	at		CARTH	 	   	 	C	d3     		2022-04-28T20:30Z		CT	3:30 P.M. 	Kenosha, WI                              				
  NJAC	86489	2022-04-29	 4:00pm	M		ONEO 	at		OSWGO	 	   	 	 	d3     		2022-04-29T20:00Z		ET	4:00 P.M. 	Oswego, NY                               				
NESCAC	85321	2022-04-30	    TBA	M		AMH  	at		BATES	 	   	 	C	d3     		                 		ET	TBA       	Lewiston, ME                             				
NESCAC	85317	2022-04-30	       	M		BOWD 	at		WILL 	 	   	 	C	d3     		                 		  	          	Williamstown, MA                         				
NESCAC	85323	2022-04-30	       	M		HAMIL	at		TUFTS	 	   	 	C	d3     		                 		  	          	Clinton, NY                              				
    E8	50129	2022-04-30	    TBA	M		HOUGH	at		NAZ  	 	   	 	C	d3     		                 		ET	TBA       	Rochester, NY                            				
 Lbrty	43703	2022-04-30	       	M		ITHCA	at		SLAW 	 	   	 	C	d3     		                 		ET	          	Canton, NY                               				
  CCIW	56128	2022-04-30	    TBA	M		WHEAT	at		CARRL	 	   	 	C	d3     		                 		CT	TBA       	                                         				
 Lbrty	43720	2022-04-30	11:00am	M		HOBWS	at		VASSR	 	   	 	C	d3     		2022-04-30T15:00Z		ET	11:00 A.M.	Poughkeepsie, NY                         				
  UMAC	74958	2022-04-30	12:00pm	M		SUPER	at		NW   	 	   	 	C	d3/d1  		2022-04-30T16:00Z		  	11:00 A.M.	St. Paul, Minn.                          				
    E8	50140	2022-04-30	 1:00pm	M		SJFSH	at		UTICA	 	   	 	C	d3     		2022-04-30T17:00Z		ET	1:00 P.M. 	Utica, NY                                				
  UMAC	74936	2022-04-30	 7:00pm	M		MLUTH	at		NW   	 	   	 	C	d3/d1  		2022-04-30T23:00Z		  	6:00 P.M. 	St. Paul, Minn.                          				
NESCAC	85333	2022-05-01	       	M		AMH  	at		TUFTS	 	   	 	C	d3     		                 		  	          	Medford, MA                              				
NESCAC	85331	2022-05-01	    TBA	M		HAMIL	at		BATES	 	   	 	C	d3     		                 		ET	TBA       	Lewiston, ME                             				
NESCAC	85327	2022-05-01	10:00am	M		BOWD 	at		MIDD 	 	   	 	C	d3     		2022-05-01T14:00Z		ET	10:00 A.M.	Middlebury, VT                           				
