---
tournaments: 238
players: 4546
matches: 4652
completed: 4638
scheduled: 14
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-66132	2	3	1	1	1	ofyn4d	db8n6t	szknu5	sjajwd	QF		Taylor/Daries		Del Marco/Andersen	60
21-66132	2	3	1	1	1	hzoj6l	qd2xkz	uttbxn	swhkr2	QF		Richterova/Kotsyuba		Mansonhing/Mackensen	61
21-66132	2	3	2	1	1	szknu5	sjajwd	uttbxn	swhkr2	SF		Del Marco/Andersen		Mansonhing/Mackensen	Default
21-66132	2	4	1	1	1	hzoj6l	qd2xkz	rst0zq	szknu5	F		Richterova/Kotsyuba		Buhr/Del Marco	61
21-66349	2	1	1	3	1	2xy54v	w81ora	xl8pmz	slrf73	R3		Urelli/Babayan		ODea/Saldh	84
21-66349	2	1	1	3	1	p8oaou	isi22i	jp77bj	iefmlc	R3		Reding/Tanik		Hollins/Hopton	84
21-66349	2	1	1	3	1	2put83	cyukqc	726gic	b3n1v5	R3		Weatherhead/Tranberg		Allen/Galvin	85
21-66349	2	1	1	3	1	n5w5iz	qii0mc	uy5ink	qfqvgh	R3		de Samucewicz/Landin		Ball/Archer	80
21-66349	2	2	1	7	1	2put83	cyukqc	xl8pmz	slrf73	R7		Weatherhead/Tranberg		ODea/Saldh	82
21-66349	2	2	1	6	1	7svg5y	my5ink	uy5ink	qfqvgh	R6		Heiberg/Buendia		Ball/Archer	87(4)
21-66349	2	2	1	5	1	726gic	b3n1v5	4hk5un	xdn3bb	R5		Allen/Galvin		Cohen/Shitikova	83
21-66349	2	2	1	2	1	p8oaou	isi22i	ai36do	ppohqf	R2		Reding/Tanik		Salemyr/Dunbar	87(3)
21-66349	2	3	1	3	1	p8oaou	isi22i	ytpfl7	ndhrtn	R3		Reding/Tanik		Barquero/Chan Barat…	83
21-66349	2	3	1	3	1	6wwe0q	l795h9	uy5ink	qfqvgh	R3		Craft/Mitchell		Ball/Archer	85
21-66349	2	3	1	3	1	xl8pmz	slrf73	tiza18	xd4dq7	R3		ODea/Saldh		Gallagher/Perry	81
21-66349	2	4	1	7	1	2xy54v	w81ora	4hk5un	xdn3bb	R7		Urelli/Babayan		Cohen/Shitikova	84
21-66349	2	4	1	7	1	jp77bj	iefmlc	7svg5y	my5ink	R7		Hollins/Hopton		Heiberg/Buendia	83
21-66349	2	4	1	5	1	2put83	cyukqc	726gic	b3n1v5	R5		Weatherhead/Tranberg		Allen/Galvin	84
21-66349	2	4	1	2	1	n5w5iz	qii0mc	ai36do	ppohqf	R2		de Samucewicz/Landin		Salemyr/Dunbar	86
21-66349	2	5	1	3	1	7svg5y	my5ink	6wwe0q	l795h9	R3		Heiberg/Buendia		Craft/Mitchell	87(4)
21-66349	2	5	1	3	1	4hk5un	xdn3bb	tiza18	xd4dq7	R3		Cohen/Shitikova		Gallagher/Perry	84
21-66349	2	5	1	3	1	ai36do	ppohqf	ytpfl7	ndhrtn	R3		Salemyr/Dunbar		Barquero/Chan Barat…	86
21-66349	2	6	1	5	1	2xy54v	w81ora	tiza18	xd4dq7	R5		Urelli/Babayan		Gallagher/Perry	86
21-66349	2	6	1	4	1	n5w5iz	qii0mc	ytpfl7	ndhrtn	R4		de Samucewicz/Landin		Barquero/Chan Barat…	86
21-66349	2	6	1	1	1	jp77bj	iefmlc	6wwe0q	l795h9	R1		Hollins/Hopton		Craft/Mitchell	83
21-66962	2	1	1	1	1	wg7gta	tvnlbt	qyqoew	upb3nz	16		Hochstatter/Schifano		Jacobson/Rybka	60
21-66962	2	1	1	1	1	6vnlbt	13ansp	7v2fkh	bp77bj	16		Sporing/Vizcardo		Kancherla/Grice	60
21-66962	2	1	1	1	1	gfw7y5	dsgmwa	84262q	9f9l1l	16		Perez/Reinicke		Kovacs/Bezmenova	61
21-66962	2	1	1	1	1	3szche	1jvpnp	orz1jh	ayms2g	16		Steven/Gouws		Hailey/Andrade	61
21-66962	2	1	1	1	1	9bcji9	fi1q7g	41ch23	rmhibw	16		Perlwitz/Lojpur		Ellis/Bukraba-Ulano…	63
21-66962	2	1	1	1	1	fy9ez0	znht9t	3ur6pc	y0kys2	16		Martinez/Marjanovic		Shinabery/Perez-Kor…	61
21-66962	2	2	1	1	1	3xu9sf	m52h0n	qaxebo	orz1jh	QF		Lambrechts/Thibault		Maletin/Hailey	64
21-66962	2	2	1	1	1	6vnlbt	13ansp	9f9l1l	ayms2g	QF		Sporing/Vizcardo		Bezmenova/Andrade	75
21-66962	2	2	1	1	1	gfw7y5	dsgmwa	fy9ez0	znht9t	QF		Perez/Reinicke		Martinez/Marjanovic	61
21-66962	2	2	1	1	1	r9kpab	1jvpnp	d1trhz	upb3nz	QF		Papavasilopoulos/Go…		Castellanos/Rybka	60
21-66962	2	3	1	1	1	r9kpab	1jvpnp	3xu9sf	m52h0n	16		Papavasilopoulos/Go…		Lambrechts/Thibault	75
21-66962	2	3	1	1	1	6vnlbt	13ansp	41ch23	rmhibw	16		Sporing/Vizcardo		Ellis/Bukraba-Ulano…	76(4)
21-66962	2	3	1	1	1	wg7gta	tvnlbt	3szche	41ch23	16		Hochstatter/Schifano		Steven/Ellis	61
21-66962	2	3	1	1	1	orz1jh	ayms2g	d1trhz	upb3nz	16		Hailey/Andrade		Castellanos/Rybka	75
21-66962	2	3	1	1	1	9bcji9	fi1q7g	qyqoew	bp77bj	16		Perlwitz/Lojpur		Jacobson/Grice	60
21-66962	2	3	1	1	1	7v2fkh	gg50n2	84262q	znht9t	16		Kancherla/Carbonell		Kovacs/Marjanovic	76(3)
21-67194	2	1	1	1	1	t69ujc	bowyge	7p77bj	z1itkr	QF		Chapman/Richter		Getty/Trondson	64
21-67194	2	1	1	1	1	m6hm78	2ur6pc	vv0ze9	bigkg4	QF		Zholdakova/Solomon		Diachenko/Dobranos	63
21-67194	2	1	1	1	1	sxu9sf	4ixuv0	io9cju	z6bapk	QF		Lee/Carelli		Bandy/Howard	64
21-67194	2	1	1	1	1	7h7rr7	50zs1q	xu8g48	i3ansp	QF		Roberts/Henry		Popova/Trbeznik	64
21-67194	2	2	1	1	1	bwj0xa	hkv0lm	fmysqs	jla5s7	QF		Slezakova/Sharapova		Andrews/Talieu	60
21-67194	2	2	1	1	1	7talcj	8i36do	10xcvi	qac8kc	QF		Kreugel/Silva Campi…		Bishop/Flesch	76(3)
21-67194	2	2	1	1	1	jag4ws	ltpfl7	b2rm9o	1mlenc	QF		Pschorr/Bureau		Going/Loubser	60
21-68261	2	1	1	5	1	4jt9hh	e4262q	uofo1i	4lrf73	F	6	Brylin/Killingsworth		Sasnouskaya/Starodu…	26 76(6) [3]
21-68261	2	1	1	4	1	uofo1i	4lrf73	kput83	pnwnih	SF		Sasnouskaya/Starodu…		Tjen/Flores	62 63
21-68261	2	1	1	4	1	4jt9hh	e4262q	k9gtyv	5xffjr	SF	6	Brylin/Killingsworth		Daniel/Smith	76(5) 64
21-68261	2	1	1	3	1	uofo1i	4lrf73	u1itkr	kofo1i	QF		Sasnouskaya/Starodu…	8	Tran/Sanford	62 62
21-68261	2	1	1	3	1	kput83	pnwnih	kh5blz	4avy5g	QF		Tjen/Flores	3	Makarova/Goldsmith	63 46 [8]
21-68261	2	1	1	3	1	k9gtyv	5xffjr	fse6q2	jktkfe	QF		Daniel/Smith		Kadleckova/Naklo	62 62
21-68261	2	1	1	3	1	4jt9hh	e4262q	zwf4lu	m7ozqx	QF	6	Brylin/Killingsworth		Hand/Crowley	63 63
21-68261	2	1	1	2	1	uofo1i	4lrf73	d0g2gm	jb8n6t	16		Sasnouskaya/Starodu…	1	Corley/Corley	97
21-68261	2	1	1	2	1	u1itkr	kofo1i	9xbj7b	2i1q7g	16	8	Tran/Sanford		Gulihur/Melilo	82
21-68261	2	1	1	2	1	kh5blz	4avy5g	u1xntf	dikgsk	16	3	Makarova/Goldsmith		Lewis/Pietrowicz	81
21-68261	2	1	1	2	1	kput83	pnwnih	a5upcr	o9gtyv	16		Tjen/Flores		Adams/Dillon	97
21-68261	2	1	1	2	1	k9gtyv	5xffjr	aulu7o	4goq86	16		Daniel/Smith		Bryzgalova/Curnic	97
21-68261	2	1	1	2	1	fse6q2	jktkfe	rwwe0q	yz3df9	16		Kadleckova/Naklo		Colling/Goldsmith	84
21-68261	2	1	1	2	1	4jt9hh	e4262q	joqmyq	jpqxwn	16	6	Brylin/Killingsworth		Allen/Hule	86
21-68261	2	1	1	2	1	zwf4lu	m7ozqx	tmhibw	qq16rs	16		Hand/Crowley	2	Berankova/Beck	85
21-68261	2	1	1	1	1	d0g2gm	jb8n6t	xkeq6q	pk8eo2	32	1	Corley/Corley		Verma/Di Palma	82
21-68261	2	1	1	1	1	uofo1i	4lrf73	1g9wzi	fput83	32		Sasnouskaya/Starodu…		Louka/Thompson	83
21-68261	2	1	1	1	1	u1itkr	kofo1i	r5ylo7	0igkg4	32	8	Tran/Sanford		Lamoreaux/Dush	82
21-68261	2	1	1	1	1	9xbj7b	2i1q7g	j81ora	2jt9hh	32		Gulihur/Melilo		Bridges/Babic	81
21-68261	2	1	1	1	1	kh5blz	4avy5g	0bpxlp	6mhibw	32	3	Makarova/Goldsmith		Campana/Campana	86
21-68261	2	1	1	1	1	u1xntf	dikgsk	3c2mm2	zxwpyn	32		Lewis/Pietrowicz		Antonaki/Racine	86
21-68261	2	1	1	1	1	kput83	pnwnih	2axebo	wag4ws	32		Tjen/Flores	5	Murgett/Oliveira	85
21-68261	2	1	1	1	1	a5upcr	o9gtyv	3ie4aw	h387mh	32		Adams/Dillon		Ansari/Ovunc	84
21-68261	2	1	1	1	1	aulu7o	4goq86	cwhkr2	cys4k4	32		Bryzgalova/Curnic		Mannix/Noel	97
21-68261	2	1	1	1	1	k9gtyv	5xffjr	1rz1jh	sw0ac6	32		Daniel/Smith	7	Fukuda/Pachkaleva	86
21-68261	2	1	1	1	1	fse6q2	jktkfe	bz5tlh	e6bapk	32		Kadleckova/Naklo		Lilien/Freeman	98(3)
21-68261	2	1	1	1	1	rwwe0q	yz3df9	ofursx	azi7ox	32		Colling/Goldsmith	4	Kuczer/Adeshina	97
21-68261	2	1	1	1	1	joqmyq	jpqxwn	rd4dq7	2pohqf	32		Allen/Hule		Poppe/Conde Monfort	86
21-68261	2	1	1	1	1	4jt9hh	e4262q	tb670l	e0g2gm	32	6	Brylin/Killingsworth		Axon/Flach	85
21-68261	2	1	1	1	1	zwf4lu	m7ozqx	m9m5gj	c0kys2	32		Hand/Crowley		Verden-Anderson/Pur…	85
21-68261	2	1	1	1	1	tmhibw	qq16rs	3os24y	xp5r5b	32	2	Berankova/Beck		Collard/Chervinsky	Walkover
21-68261	2	1	2	5	1	j81ora	2jt9hh	tb670l	e0g2gm	F		Bridges/Babic		Axon/Flach	46 61 [7]
21-68261	2	1	2	4	1	j81ora	2jt9hh	2axebo	wag4ws	SF		Bridges/Babic	5	Murgett/Oliveira	76(4) 64
21-68261	2	1	2	4	1	tb670l	e0g2gm	1rz1jh	sw0ac6	SF		Axon/Flach	7	Fukuda/Pachkaleva	64 63
21-68261	2	1	2	3	1	j81ora	2jt9hh	1g9wzi	fput83	QF		Bridges/Babic		Louka/Thompson	64 63
21-68261	2	1	2	3	1	2axebo	wag4ws	3c2mm2	zxwpyn	QF	5	Murgett/Oliveira		Antonaki/Racine	63 46 [9]
21-68261	2	1	2	3	1	1rz1jh	sw0ac6	ofursx	azi7ox	QF	7	Fukuda/Pachkaleva	4	Kuczer/Adeshina	61 63
21-68261	2	1	2	3	1	tb670l	e0g2gm	tmhibw	qq16rs	QF		Axon/Flach	2	Berankova/Beck	61 76(4)
21-68261	2	1	2	2	1	tmhibw	qq16rs	m9m5gj	c0kys2	16	2	Berankova/Beck		Verden-Anderson/Pur…	86
21-68261	2	1	2	1	1	1g9wzi	fput83	xkeq6q	pk8eo2	16Q		Louka/Thompson		Verma/Di Palma	85
21-68261	2	1	2	1	1	j81ora	2jt9hh	r5ylo7	0igkg4	16Q		Bridges/Babic		Lamoreaux/Dush	86
21-68261	2	1	2	1	1	3c2mm2	zxwpyn	0bpxlp	6mhibw	16Q		Antonaki/Racine		Campana/Campana	98(5)
21-68261	2	1	2	1	1	2axebo	wag4ws	3ie4aw	h387mh	16Q	5	Murgett/Oliveira		Ansari/Ovunc	82
21-68261	2	1	2	1	1	1rz1jh	sw0ac6	cwhkr2	cys4k4	16Q	7	Fukuda/Pachkaleva		Mannix/Noel	Walkover
21-68261	2	1	2	1	1	ofursx	azi7ox	bz5tlh	e6bapk	16Q	4	Kuczer/Adeshina		Lilien/Freeman	86
21-68261	2	1	2	1	1	tb670l	e0g2gm	rd4dq7	2pohqf	16Q		Axon/Flach		Poppe/Conde Monfort	85
21-68261	2	1	2	1	1	m9m5gj	c0kys2	3os24y	xp5r5b	16Q		Verden-Anderson/Pur…		Collard/Chervinsky	Walkover
21-68924	2	1	1	1	1	uh5blz	h6wggw	iupqj4	85hb9b	64		Maquet/Quiterio		Mayorova/Medvedeva	61
21-68924	2	1	1	1	1	hybu58	opb3nz	qpohqf	vndxxd	64		Safont/Sawhney		DeSpain/Buyckx	75
21-68924	2	1	1	1	1	8fb17t	rk6yiu	higkg4	kgsmkm	64		Hatton/Anttila		Dean/Petruzelova	62
21-68924	2	1	1	1	1	u4nct2	y4lwnu	4aik20	t81ora	64		Sipek/Mills		Wilkins/Brown	64
21-68924	2	1	1	1	1	qag4ws	r4h0be	2xdzdj	knwnih	64		Parra Romero/Burger		Lopez/Fisher	62
21-68924	2	1	1	1	1	00xcvi	8hml0v	jw0ac6	yxffjr	64		Brown/Kim		Nguyen/Rogers	64
21-68924	2	1	1	1	1	douia6	0kxgru	rag4ws	lz79rp	64		Kaplan/Zahare		Ode Mitre/Sampaio	62
21-68924	2	1	1	1	1	7ii0mc	05hb9b	moyemm	6tpfl7	64		Kirch/Lovato		Sullivan/Brodsky	62
21-68924	2	1	1	1	1	v4yaqa	w77pb1	xndxxd	9d2xkz	64		Alfaro/Gorbunova		Bhan/Lerby	75
21-68924	2	1	1	1	1	fjvpnp	chqhcb	4jzlz5	84nct2	64		Harvey/Tanguilig		Sakar/Rimondini	76(2)
21-68924	2	1	1	1	1	kh1f9j	y28wok	npm1k7	taik20	64		Carvajal/Elizarraras		Amineni/Strugnell	64
21-68924	2	1	1	1	1	4qq8uk	35l7lr	bktkfe	fwlg3i	64		Tewolde/Xu		McClure/Zink	62
21-68924	2	1	1	1	1	do9cju	ueh2rk	97ozqx	0qq8uk	64		Bakhodirova/Morales		Erechtchenko/Storka…	75
21-68924	2	1	1	1	1	w9edsn	nzoj6l	qqkwcw	tfursx	64		Aksu/Radulova		Dancenco/Kuzina	75
21-68924	2	1	1	1	1	j85k3q	ji1q7g	y0emae	2kpo3y	64		Narboni/Malkin		Andreini/Cartledge	63
21-68924	2	1	1	1	1	zhk5un	nag4ws	uyo88o	aimwys	64		Clark/Richtrova		Couch/Tulenko	62
21-68924	2	2	1	1	1	fwlg3i	chqhcb	qpohqf	vndxxd	64		Zink/Tanguilig		DeSpain/Buyckx	63
21-68924	2	2	1	1	1	kh1f9j	w77pb1	8fb17t	rk6yiu	64		Carvajal/Gorbunova		Hatton/Anttila	64
21-68924	2	2	1	1	1	iupqj4	85hb9b	fjvpnp	bktkfe	64		Mayorova/Medvedeva		Harvey/McClure	61
21-68924	2	2	1	1	1	u4nct2	y4lwnu	jxffjr	v4yaqa	64		Sipek/Mills		Rivera/Alfaro	61
21-68924	2	2	1	1	1	uh5blz	h6wggw	xndxxd	9d2xkz	64		Maquet/Quiterio		Bhan/Lerby	63
21-68924	2	2	1	1	1	hybu58	opb3nz	4jzlz5	84nct2	64		Safont/Sawhney		Sakar/Rimondini	62
21-68924	2	2	1	1	1	4qq8uk	35l7lr	higkg4	t81ora	64		Tewolde/Xu		Dean/Brown	75
21-68924	2	2	1	1	1	kgsmkm	4aik20	npm1k7	taik20	64		Petruzelova/Wilkins		Amineni/Strugnell	62
21-68924	2	2	1	1	1	jw0ac6	qag4ws	97ozqx	0qq8uk	64		Nguyen/Parra Romero		Erechtchenko/Storka…	63
21-68924	2	2	1	1	1	1szche	rag4ws	qqkwcw	tfursx	64		Saraty/Ode Mitre		Dancenco/Kuzina	76(3)
21-68924	2	2	1	1	1	yxffjr	r4h0be	uyo88o	aimwys	64		Rogers/Burger		Couch/Tulenko	76(4)
21-68924	2	2	1	1	1	7ii0mc	lz79rp	j85k3q	ji1q7g	64		Kirch/Sampaio		Narboni/Malkin	63
21-68924	2	2	1	1	1	00xcvi	knwnih	y0emae	zhk5un	64		Brown/Fisher		Andreini/Clark	64
21-68924	2	2	1	1	1	w9edsn	nzoj6l	2xdzdj	8hml0v	64		Aksu/Radulova		Lopez/Kim	63
21-68924	2	2	1	1	1	2kpo3y	nag4ws	ydhrtn	douia6	64		Cartledge/Richtrova		Cardenas/Kaplan	63
21-68924	2	2	1	1	1	do9cju	ueh2rk	moyemm	6tpfl7	64		Bakhodirova/Morales		Sullivan/Brodsky	61
21-68924	2	3	1	1	1	uh5blz	h6wggw	v4yaqa	kh1f9j	64		Maquet/Quiterio		Alfaro/Carvajal	63
21-68924	2	3	1	1	1	hybu58	opb3nz	fwlg3i	fjvpnp	64		Safont/Sawhney		Zink/Harvey	62
21-68924	2	3	1	1	1	kgsmkm	4aik20	chqhcb	bktkfe	64		Petruzelova/Wilkins		Tanguilig/McClure	76(5)
21-68924	2	3	1	1	1	higkg4	t81ora	jxffjr	y28wok	64		Dean/Brown		Rivera/Elizarraras	62
21-68924	2	3	1	1	1	iupqj4	85hb9b	4qq8uk	35l7lr	64		Mayorova/Medvedeva		Tewolde/Xu	63
21-68924	2	3	1	1	1	u4nct2	y4lwnu	xndxxd	84nct2	64		Sipek/Mills		Bhan/Rimondini	64
21-68924	2	3	1	1	1	qpohqf	vndxxd	4jzlz5	npm1k7	64		DeSpain/Buyckx		Sakar/Amineni	64
21-68924	2	3	1	1	1	8fb17t	rk6yiu	taik20	9d2xkz	64		Hatton/Anttila		Strugnell/Lerby	76(3)
21-68924	2	3	1	1	1	do9cju	ueh2rk	jw0ac6	rag4ws	64		Bakhodirova/Morales		Nguyen/Ode Mitre	64
21-68924	2	3	1	1	1	y0emae	2kpo3y	qag4ws	yxffjr	64		Andreini/Cartledge		Parra Romero/Rogers	64
21-68924	2	3	1	1	1	r4h0be	05hb9b	w9edsn	nzoj6l	64		Burger/Lovato		Aksu/Radulova	64
21-68924	2	3	1	1	1	zhk5un	nag4ws	7ii0mc	1szche	64		Clark/Richtrova		Kirch/Saraty	75
21-68924	2	3	1	1	1	97ozqx	0qq8uk	00xcvi	knwnih	64		Erechtchenko/Storka…		Brown/Fisher	63
21-68924	2	3	1	1	1	qqkwcw	tfursx	2xdzdj	8hml0v	64		Dancenco/Kuzina		Lopez/Kim	63
21-68924	2	3	1	1	1	uyo88o	aimwys	ydhrtn	0kxgru	64		Couch/Tulenko		Cardenas/Zahare	62
21-68924	2	3	1	1	1	j85k3q	ji1q7g	moyemm	6tpfl7	64		Narboni/Malkin		Sullivan/Brodsky	60
21-68924	2	4	1	1	1	uh5blz	h6wggw	4jzlz5	84nct2	64		Maquet/Quiterio		Sakar/Rimondini	61
21-68924	2	4	1	1	1	hybu58	opb3nz	4qq8uk	35l7lr	64		Safont/Sawhney		Tewolde/Xu	63
21-68924	2	4	1	1	1	kgsmkm	4aik20	xndxxd	npm1k7	64		Petruzelova/Wilkins		Bhan/Amineni	63
21-68924	2	4	1	1	1	higkg4	t81ora	taik20	9d2xkz	64		Dean/Brown		Strugnell/Lerby	64
21-71515	4	1	1	5	1	o501uf	bn0jux	3xdzdj	kho163	F		Pinto/Novati		Mundo/Paradise	64 61
21-71515	4	1	1	4	1	3xdzdj	kho163	qwf4lu	qtalcj	SF		Mundo/Paradise		Goranova/Hrnjak	84
21-71515	4	1	1	4	1	o501uf	bn0jux	fxu9sf	i8oaou	SF		Pinto/Novati		Khoroshveskaya/Ortiz	82
21-71515	4	1	1	3	1	3xdzdj	kho163	5ixuv0	5462e6	QF		Mundo/Paradise		Brubacher/Wait	85
21-71515	4	1	1	3	1	qwf4lu	qtalcj	tm6keo	1jzlz5	QF		Goranova/Hrnjak		Straznicky/Souvannn…	84
21-71515	4	1	1	3	1	fxu9sf	i8oaou	i2t2fw	yc42sa	QF		Khoroshveskaya/Ortiz		Loving/Coe	86
21-71515	4	1	1	3	1	o501uf	bn0jux	cxdzdj	tl4taj	QF		Pinto/Novati		Lumanog/Do Lago	84
21-71515	4	1	1	2	1	5ixuv0	5462e6	0p9nhr	ahk5un	16		Brubacher/Wait		Morales/Ferrel	84
21-71515	4	1	1	2	1	3xdzdj	kho163	ubpxlp	s26gic	16		Mundo/Paradise		Chakraborty/Addey	81
21-71515	4	1	1	2	1	tm6keo	1jzlz5	h4lwnu	on2z05	16		Straznicky/Souvannn…		Lima/Weston	84
21-71515	4	1	1	2	1	qwf4lu	qtalcj	20kys2	rm448g	16		Goranova/Hrnjak		Powers/Ochoa	82
21-71515	4	1	1	2	1	i2t2fw	yc42sa	qe28iw	sqkwcw	16		Loving/Coe		Wolfe/Ferraz-Porto	84
21-71515	4	1	1	2	1	fxu9sf	i8oaou	7zm30d	lu8g48	16		Khoroshveskaya/Ortiz		Krehbiel/Nemi	85
21-71515	4	1	1	2	1	cxdzdj	tl4taj	o6dqvs	usxwb6	16		Lumanog/Do Lago		Maples/Maxey	82
21-71515	4	1	1	2	1	o501uf	bn0jux	6gu2qu	mlpz1v	16		Pinto/Novati		Van der Torre/Macke	80
21-71515	4	1	1	1	1	5ixuv0	5462e6	24h0be	b1v7n7	32		Brubacher/Wait		Bradshaw-Douglas/Gr…	80
21-71515	4	1	1	1	1	0p9nhr	ahk5un	zz5tlh	j0xcvi	32		Morales/Ferrel		Marin/Castro Medina	82
21-71515	4	1	1	1	1	3xdzdj	kho163	a4nct2	nsgmwa	32		Mundo/Paradise		Shelton/Richard	82
21-71515	4	1	1	1	1	ubpxlp	s26gic	m1itkr	jaik20	32		Chakraborty/Addey		Williams/Wood	82
21-71515	4	1	1	1	1	h4lwnu	on2z05	zigkg4	0t856b	32		Lima/Weston		Felder/Fanton	80
21-71515	4	1	1	1	1	tm6keo	1jzlz5	jur6pc	k4yaqa	32		Straznicky/Souvannn…		Selwesiuk/Archer	83
21-71515	4	1	1	1	1	20kys2	rm448g	pkauua	a3ph1d	32		Powers/Ochoa		Krivek/McGrown	82
21-71515	4	1	1	1	1	qwf4lu	qtalcj	6387mh	rfdhd1	32		Goranova/Hrnjak		Payton/Mahoney	86
21-71515	4	1	1	1	1	i2t2fw	yc42sa	skpo3y	l34ba1	32		Loving/Coe		Carlson/Comley	82
21-71515	4	1	1	1	1	qe28iw	sqkwcw	z6q4y8	xdhrtn	32		Wolfe/Ferraz-Porto		Acena/Chiasson	83
21-71515	4	1	1	1	1	7zm30d	lu8g48	v6u0ao	07qfw5	32		Krehbiel/Nemi		Lauby/Kucera	82
21-71515	4	1	1	1	1	fxu9sf	i8oaou	okca0i	25fv33	32		Khoroshveskaya/Ortiz		Noel/Gunn	82
21-71515	4	1	1	1	1	cxdzdj	tl4taj	wqosoc	e1trhz	32		Lumanog/Do Lago		Phan/Burk	81
21-71515	4	1	1	1	1	o6dqvs	usxwb6	7nht9t	7ttbxn	32		Maples/Maxey		Moore/Moore	84
21-71515	4	1	1	1	1	6gu2qu	mlpz1v	h69ujc	4ac8kc	32		Van der Torre/Macke		Benson/Crowe	86
21-71515	4	1	1	1	1	o501uf	bn0jux	th3vfr	r3n1v5	32		Pinto/Novati		Glosser/Fox	82
21-72007	2	1	1	4	1	jz3df9	xeyc6g	6avy5g	x6u0ao	F	1	Giavara/Ivanov		Honer/Khatamova	86
21-72007	2	1	1	3	1	jz3df9	xeyc6g	q4262q	91itkr	SF	1	Giavara/Ivanov		Jankowski/Turkovic	83
21-72007	2	1	1	3	1	6avy5g	x6u0ao	y9m5gj	vrevs5	SF		Honer/Khatamova		Thamchaiwat/Arnold	86
21-72007	2	1	1	2	1	jz3df9	xeyc6g	zie4aw	qzm30d	QF	1	Giavara/Ivanov		Abramyan/Huang	86
21-72007	2	1	1	2	1	q4262q	91itkr	35fv33	82acus	QF		Jankowski/Turkovic	4	Goncharova/Huang	87(7)
21-72007	2	1	1	2	1	6avy5g	x6u0ao	v9edsn	ztrvrf	QF		Honer/Khatamova	3	Argyrokastriti/Gall…	86
21-72007	2	1	1	2	1	y9m5gj	vrevs5	wrmng1	o6q4y8	QF		Thamchaiwat/Arnold	2	Viller Moeller/Also…	87(6)
21-72007	2	1	1	1	1	jz3df9	xeyc6g	eeh2rk	2p9nhr	16	1	Giavara/Ivanov		Mushika/Martinez Va…	84
21-72007	2	1	1	1	1	zie4aw	qzm30d	bzm30d	0saaem	16		Abramyan/Huang		Lee/Alter	80
21-72007	2	1	1	1	1	35fv33	82acus	936rg9	o2vil4	16	4	Goncharova/Huang		Kosan/Ruja	81
21-72007	2	1	1	1	1	q4262q	91itkr	taeoqk	srmng1	16		Jankowski/Turkovic		Ko/Tsukamoto	81
21-72007	2	1	1	1	1	6avy5g	x6u0ao	h32v4t	r69ujc	16		Honer/Khatamova		Ackerman/Bhunu	85
21-72007	2	1	1	1	1	v9edsn	ztrvrf	2d2xkz	qrk7at	16	3	Argyrokastriti/Gall…		Kalinic/Petty	83
21-72007	2	1	1	1	1	y9m5gj	vrevs5	rtrvrf	t1v7n7	16		Thamchaiwat/Arnold		Harris/Hovda	83
21-72007	2	1	1	1	1	wrmng1	o6q4y8	b3llpx	21v7n7	16	2	Viller Moeller/Also…		Charalampidi/Genkova	83
21-72007	2	1	2	3	1	taeoqk	srmng1	eeh2rk	2p9nhr	SF		Ko/Tsukamoto		Mushika/Martinez Va…	87(6)
21-72007	2	1	2	3	1	h32v4t	r69ujc	rtrvrf	t1v7n7	SF		Ackerman/Bhunu		Harris/Hovda	84
21-72007	2	1	2	1	1	eeh2rk	2p9nhr	bzm30d	0saaem	QQ		Mushika/Martinez Va…		Lee/Alter	82
21-72007	2	1	2	1	1	taeoqk	srmng1	936rg9	o2vil4	QQ		Ko/Tsukamoto		Kosan/Ruja	84
21-72007	2	1	2	1	1	h32v4t	r69ujc	2d2xkz	qrk7at	QQ		Ackerman/Bhunu		Kalinic/Petty	81
21-72007	2	1	2	1	1	rtrvrf	t1v7n7	b3llpx	21v7n7	QQ		Harris/Hovda		Charalampidi/Genkova	85
21-72007	2	2	1	4	1	e834xi	6eww08	yed6f4	6owyge	F	3	Hayes/Courtney		Bruu-Syversen/Reuter	85
21-72007	2	2	1	3	1	e834xi	6eww08	zz3df9	wiza18	SF	3	Hayes/Courtney	1	Galerkin/Gurevich	84
21-72007	2	2	1	3	1	yed6f4	6owyge	e6f610	dk8eo2	SF		Bruu-Syversen/Reuter		Schwartzberg/Evloeva	83
21-72007	2	2	1	2	1	zz3df9	wiza18	9ofo1i	rxstm7	QF	1	Galerkin/Gurevich		Schroer/Fileva	86
21-72007	2	2	1	2	1	e834xi	6eww08	up5r5b	yfyn4d	QF	3	Hayes/Courtney		Brown/Tevez	87(3)
21-72007	2	2	1	2	1	yed6f4	6owyge	f44m8y	3s1snm	QF		Bruu-Syversen/Reuter	4	Pesqueira/Zlotnik	84
21-72007	2	2	1	2	1	e6f610	dk8eo2	969ujc	hv6bwx	QF		Schwartzberg/Evloeva	2	Carmichael/Wiese	86
21-72007	2	2	1	1	1	9ofo1i	rxstm7	mu4kss	p03od6	16		Schroer/Fileva		Del Barrio/Sarcelet	84
21-72007	2	2	1	1	1	up5r5b	yfyn4d	fur6pc	089gf6	16		Brown/Tevez		Sam/Zamora	87(4)
