---
tournaments: 362
players: 4994
matches: 13497
completed: 13487
scheduled: 10
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-19264	2	105	1	1	1	zmysqs		7sgmwa		R1		Simon Arca Costas		Kyryll Kryvchun	06 75 64
21-19264	2	106	1	7	1	4m08w0		n5nnrz		R7		Bruno Casino		Justin Waldman	64 60
21-19264	2	106	1	5	1	u3vtj1		2wnw9q		R5		Nick Vroman		Marcos Zelver	64 60
21-19264	2	106	1	3	1	iszche		gejixs		R3		Johnny Mascagni		Jamieson Nathan	57 63 [12]
21-19264	2	106	1	3	1	u3vtj1		5ba3c1		R3		Nick Vroman		Francisco Gay	26 63 [2]
21-19264	2	106	1	2	1	991zp7		2wnw9q		R2		Arjun Kersten		Marcos Zelver	60 57 [6]
21-19264	2	107	1	7	1	6ffxj9		aefmlc		R7		Caden Moortgat		Joaquin Espinoza	64 64
21-19264	2	107	1	7	1	bpohqf		e97b7v		R7		Gabriel Chavez		Josh Watkins	61 62
21-19264	2	107	1	6	1	i44m8y		tvl55l		R6		Jan Lucca Marquardt		Jacob Huppin	63 64
21-19264	2	107	1	5	1	i44m8y		bpohqf		R5		Jan Lucca Marquardt		Gabriel Chavez	60 63
21-19264	2	107	1	3	1	nwlg3i		269ujc		R3		Roko Savin		Sam Baldwin	75 61
21-19264	2	107	1	1	1	nwlg3i		6ffxj9		R1		Roko Savin		Caden Moortgat	75 62
21-19264	2	108	1	6	1	ikauua		a8muim		R6		Kyle Garner		Pontus Hallgren	64 76(5)
21-19264	2	108	1	4	1	lyfqho		hlclyf		R4		Bodin Zarkovic		Gustav Thielgaard	75 63
21-19264	2	108	1	4	1	tazuhw		a8muim		R4		Jack Ninteman		Pontus Hallgren	64 76(5)
21-19264	2	108	1	3	1	hlclyf		5nj9f1		R3		Gustav Thielgaard		Ryo Minakata	75 63
21-19264	2	108	1	2	1	g834xi		tazuhw		R2		Mario Duron		Jack Ninteman	62 06 [4]
21-19264	2	108	1	2	1	lyfqho		vpb3nz		R2		Bodin Zarkovic		Matteo Masala	61 64
21-19264	2	109	1	1	1	991zp7		e97b7v		R1		Arjun Kersten		Josh Watkins	61 62
21-19264	2	109	1	1	1	ikauua		aefmlc		R1		Kyle Garner		Joaquin Espinoza	64 75
21-19264	2	109	1	1	1	iszche		269ujc		R1		Johnny Mascagni		Sam Baldwin	64 63
21-19659	1	101	1	1	1	ez79rp		5mjyh4		16		Natiphat Mulada		Guilherme Diniz	61 63
21-19659	1	101	1	1	1	uu8g48		b5dfxv		16		Freddie Lawrence		Jamie Bixby	75 76(2)
21-19659	1	101	1	1	1	7kzwx2		ibezoh		16		Chris Zhang		Vence Ntcha	63 60
21-19659	1	101	1	1	1	kbgfup		ihk5un		16		Sam Tolbert		Cheng Chang	61 76(3)
21-19659	1	101	1	1	1	01z3zn		iefmlc		16		Carlos Matarredona		Divesh Gahlot	63 62
21-19659	1	101	1	1	1	wgu2qu		tnu7c9		16		Fernando Perez		Rodrigo Arana Rios	62 64
21-19682	1	101	1	1	1	z3vtj1		5lrf73		64		Justin Wain		Josiah Myers-Lipton	63 64
21-19682	1	101	1	1	1	6la5s7		7ffxj9		64		Max Pogorelov		Matthew Michibata	63 63
