---
season: 2021-22
division: d2
gender: women
description: composite schedule/scoreboard
updated: 2022-01-21
past: 228 (18%)
today: 3 (0%)
future: 1063 (82%)
completed: 204 (88%)
postponed: 1 (0%)
unreported: 26 (11%)
sources:
  ITA: 696
  Conferences: 598
itaIds: 699
total: 1294
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
  PBC	 60198	2022-02-06	 1:00pm	W		COL                        	at		WING                       	 	   	 	 	d2     	2022-02-06T18:00Z	                                    		Wingate, NC		
  PBC	 60240	2022-02-06	 1:00pm	W		FLAG                       	at		PBAU                       	 	   	 	 	d2     	2022-02-06T18:00Z	                                    		West Palm Beach, FL		
G-MAC	 35400	2022-02-06	 1:00pm	W		PNW                        	at		HIL                        	 	   	 	 	d2     	2022-02-06T18:00Z	                                    		Grand Rapids, MI		
  ITA	 27367	2022-02-06	 2:00pm	W		ANDSC                      	at		CAT                        	 	   	 	C	d2     	2022-02-06T19:00Z	8023ea81-2261-4250-9030-223e98b85a5c				
 GLVC	132709	2022-02-06	 2:00pm	W		MUSL                       	at		QU                         	 	   	 	C	d2     	2022-02-06T19:00Z	                                    		Quincy, IL		
  ITA	 60215	2022-02-06	 2:00pm	W		WWOOD                      	at		WUT                        	 	   	 	 	naia/d2	2022-02-06T19:00Z	0f912acd-25aa-4083-a41a-35c94f7bdcb6				
  ITA	 20171	2022-02-06	 3:45pm	W		MERCY                      	at		WAL                        	 	   	 	 	d2     	2022-02-06T20:45Z	76435703-6c2d-4dd3-ae7c-a23c31eba3d8				
  ITA	 47893	2022-02-07	 5:30pm	W		CSULA                      	at		APU                        	 	   	 	 	d2     	2022-02-07T22:30Z	39e9b292-d376-442d-b70b-fed8d58c3384				
  GSC	 59108	2022-02-08	 1:00pm	W		TUSC                       	at		LEE                        	 	   	 	 	d2     	2022-02-08T18:00Z	                                    		Cleveland, TN		[Live Stats](https://twitter.com/LeeUTennisLive)
   CC	 68958	2022-02-08	 2:00pm	W		MOL                        	at		COK                        	 	   	 	 	d2     	2022-02-08T19:00Z	                                    		Hartsville, SC		
  ITA	 31223	2022-02-08	 3:00pm	W		OUA                        	at		HAR                        	 	   	 	 	d2     	2022-02-08T20:00Z	78bbdfec-8337-4f5b-8410-596be9d97b98				
  GSC	 59181	2022-02-08	 3:00pm	W		W AL                       	at		MC                         	 	   	 	C	d2     	2022-02-08T20:00Z	                                    		Clinton, MS		
  PBC	 60305	2022-02-09	    TBA	W		ANDIN                      	at		UNG                        	 	   	 	 	d3/d2  	                 	                                    		Dahlonega, GA		
  PBC	 60277	2022-02-09	 1:00pm	W		LMRC                       	at		LAN                        	 	   	 	 	d2     	2022-02-09T18:00Z	                                    		Greenwood, SC		
  ITA	 11377	2022-02-09	 2:00pm	W		ANDSC                      	at		UNG                        	 	   	 	 	d2     	2022-02-09T19:00Z	7d7418e2-037c-48ee-a21d-3995f41b42ab				
  GSC	 59097	2022-02-09	 2:00pm	W		SHO                        	at		DLST                       	 	   	 	C	d2     	2022-02-09T19:00Z	                                    		Cleveland, MS		
  ITA	 66901	2022-02-09	 3:30pm	W		LEO                        	at		EMBR                       	 	   	 	C	d2     	2022-02-09T20:30Z	c0a1c03e-8bbb-4487-a398-acbc874878f4				
   CC	 68368	2022-02-10	 1:30pm	W		LIME                       	at		CONV                       	 	   	 	 	d2     	2022-02-10T18:30Z	                                    		Spartanburg, SC		
  GSC	 59130	2022-02-10	 2:00pm	W		CEACC                      	at		MON                        	 	   	 	 	juco/d2	2022-02-10T19:00Z	                                    		Montevallo, AL		
  ITA	 95466	2022-02-10	 3:30pm	W		SMTX                       	at		TXLUT                      	 	   	 	 	d2/d3  	2022-02-10T20:30Z	8bc41430-6932-430b-83e7-3befe6e88111				
  ITA	 93293	2022-02-10	 4:00pm	W		HILLS                      	at		ROL                        	 	   	 	 	juco/d2	2022-02-10T21:00Z	7e0aa5ea-813f-4d9e-be4c-b3e59c6488a8				
  ITA	 35671	2022-02-10	 4:00pm	W		WNMU                       	at		AZCHR                      	 	   	 	 	d2/naia	2022-02-10T21:00Z	85af5243-34fa-4243-a6b6-b36ecfb8e173				
  ITA	 81875	2022-02-10	 5:00pm	W		ART                        	at		FPU                        	 	   	 	 	d2     	2022-02-10T22:00Z	d450fe01-e0f6-44ea-9ad3-2e12ab480775				
  GSC	 59088	2022-02-11	    TBA	W		DLST                       	vs		OUA                        	 	   	N	 	d2     	                 	                                    		Arkadelphia, AR		
  PBC	 60306	2022-02-11	    TBA	W		UNG                        	at		VAL                        	 	   	 	 	d2     	                 	                                    		Valdosta, GA		
  ITA	 95880	2022-02-11	 5:30am	W		IWES                       	at		GVSU                       	 	   	 	 	naia/d2	2022-02-11T10:30Z	9b520c36-b647-4f33-82bb-2545a44718f0				
 GLVC	132602	2022-02-11	 9:30am	W		QU                         	at		LEWIS                      	 	   	 	 	d2/d3  	2022-02-11T14:30Z	                                    		Plainfield, IL		
  ITA	 40922	2022-02-11	10:00am	W		DBAP                       	at		NEWM                       	 	   	 	 	d2     	2022-02-11T15:00Z	8450f3d1-1bd6-4159-9995-2c8bac3495e2				
  ITA	 16169	2022-02-11	 1:00pm	W		CNC                        	vs		YOUNG                      	 	   	N	 	d2     	2022-02-11T18:00Z	21c9050f-a10c-445a-9967-36edfdefb0bd				
  PBC	 60542	2022-02-11	 1:00pm	W		GSWS                       	at		SCADA                      	 	   	 	 	d2/naia	2022-02-11T18:00Z	                                    		Atlanta, GA		
  ITA	 74984	2022-02-11	 2:00pm	W		ANG                        	vs		MC                         	 	   	N	 	d2     	2022-02-11T19:00Z	fdcc9a1c-ef50-4a2e-b8ec-44cc3b5eaaab				
  ITA	 35338	2022-02-11	 2:00pm	W		POM                        	at		CSULA                      	 	   	 	 	d3/d2  	2022-02-11T19:00Z	4cad2cc4-c2a4-48a9-b2a3-af76375da587				
  LSC	 99222	2022-02-11	 3:00pm	W		FSMTH                      	at		CHRBR                      	 	   	 	 	d2     	2022-02-11T20:00Z	                                    		Memphis, TN		
  ITA	 83338	2022-02-11	 3:00pm	W		LYNN                       	at		FSC                        	 	   	 	C	d2     	2022-02-11T20:00Z	9d8e7b2d-1a10-46bc-ba0b-348ed63bb1e9				
 GLVC	132652	2022-02-11	 4:30pm	W		MOBAP                      	at		MCK                        	 	   	 	 	naia/d2	2022-02-11T21:30Z	                                    		Belleville, IL		
  ITA	 61225	2022-02-11	 6:00pm	W		ANG                        	at		OUA                        	 	   	 	 	d2     	2022-02-11T23:00Z	4c9c135b-49be-4dc1-ad93-8e10a9228617				
  ITA	 43942	2022-02-11	 6:00pm	W		ART                        	vs		PLN                        	 	   	N	 	d2     	2022-02-11T23:00Z	6fbc75ba-7ea9-4a64-97c9-7e94a881f53f				
  ITA	 51526	2022-02-11	 6:00pm	W		MESA                       	vs		WNMU                       	 	   	N	 	d2     	2022-02-11T23:00Z	83a574b9-45d3-4a09-8505-3970179860a6				
  ITA	 37127	2022-02-11	 9:00pm	W		APU                        	at		HPU                        	 	   	 	C	d2     	2022-02-12T02:00Z	40c3a181-eb61-4754-838d-b9c23d13281a				
  ITA	 57359	2022-02-11	 9:00pm	W		HAR                        	at		DRU                        	 	   	 	 	d2     	2022-02-12T02:00Z	4faf269e-cd70-49ef-8e70-3d8272f8cdf1				
  PBC	 60358	2022-02-12	    TBA	W		AGSTA                      	at		MARS                       	 	   	 	 	d2     	                 	                                    		Mars Hill, NC		
  LSC	 99082	2022-02-12	    TBA	W		CAM                        	vs		SAU                        	 	   	N	 	d2     	                 	                                    		Midlothian, TX		
  GSC	 59095	2022-02-12	    TBA	W		DLST                       	vs		HEND                       	 	   	N	 	d2     	                 	                                    		Arkadelphia, AR		
G-MAC	 35439	2022-02-12	    TBA	W		FERR                       	at		FIND                       	 	   	 	 	d2     	                 	                                    		Allendale, MI		
 PSAC	113572	2022-02-12	    TBA	W		SHL                        	at		IUP                        	 	   	 	C	d2     	                 	                                    		Indiana, PA		
 GLVC	132774	2022-02-12	    TBA	W		SWB                        	at		WUSTL                      	 	   	 	 	d2/d3  	                 	                                    		St. Louis, MO		
  ITA	 62471	2022-02-12	 1:00am	W		VALPO                      	at		PNW                        	 	   	 	 	d1/d2  	2022-02-12T06:00Z	7617b7cf-b9e1-43e7-b285-278f81eea099				
   CC	 68369	2022-02-12	 9:00am	W		COK                        	vs		CONV                       	 	   	N	 	d2     	2022-02-12T14:00Z	                                    		Sumter, SC		
  ITA	 23172	2022-02-12	10:00am	W		GVSU                       	at		HIL                        	 	   	 	 	d2     	2022-02-12T15:00Z	aabbaf36-69a1-4c3a-b36c-bdee4cd6ea09				
  ITA	 81237	2022-02-12	10:00am	W		NOVSE                      	vs		UNG                        	 	   	N	 	d2     	2022-02-12T15:00Z	98810203-bed8-4aae-912c-81df4100f027				
  LSC	 99250	2022-02-12	11:00am	W		AFA                        	at		UTPB                       	 	   	 	 	d1/d2  	2022-02-12T16:00Z	                                    		Midland. Texas		
  GSC	 59154	2022-02-12	11:00am	W		CLKGA                      	at		SHO                        	 	   	 	 	d2     	2022-02-12T16:00Z	                                    		Rome, GA		
  LSC	 99221	2022-02-12	11:00am	W		FSMTH                      	at		RHDES                      	 	   	 	 	d2/d3  	2022-02-12T16:00Z	                                    		Memphis, TN		
  GSC	 59721	2022-02-12	11:00am	W		LEE                        	at		UWF                        	 	   	 	C	d2     	2022-02-12T16:00Z	                                    		Pensacola, FL		[Live Stats](https://twitter.com/LeeUTennisLive)
  GSC	 59131	2022-02-12	11:00am	W		MON                        	vs		TUSK                       	 	   	N	 	d2     	2022-02-12T16:00Z	                                    		Montgomery, AL		
  ITA	 80610	2022-02-12	11:00am	W		ROL                        	at		BAR                        	 	   	 	C	d2     	2022-02-12T16:00Z	422350f2-d388-4ba2-8065-f86cb68b8d82				
  ITA	 29744	2022-02-12	11:30am	W		BMDJI                      	vs		MNKTO                      	 	   	N	C	d2     	2022-02-12T16:30Z	23125d7a-9950-427b-8c9e-c452d6b04f53				
   CC	 69237	2022-02-12	12:00pm	W		LIME                       	at		NGC                        	 	   	 	 	d2     	2022-02-12T17:00Z	                                    		Tigerville, SC		
  ITA	  3464	2022-02-12	12:00pm	W		UST                        	at		SMTX                       	 	   	 	 	d3/d2  	2022-02-12T17:00Z	34542134-f928-420a-9a50-e55053957711				
  LSC	 99184	2022-02-12	12:00pm	W		USTMN                      	at		SMTX                       	 	   	 	 	d1/d2  	2022-02-12T17:00Z	                                    		San Antonio, TX		
  ITA	 20902	2022-02-12	12:30pm	W		DBAP                       	vs		UCO                        	 	   	N	 	d2     	2022-02-12T17:30Z	030333cf-03f6-411a-9a5a-0ea94c44cf8d				
  PBC	 60241	2022-02-12	 1:00pm	W		AUBM                       	at		FLAG                       	 	   	 	 	d2     	2022-02-12T18:00Z	                                    		St. Augustine, FL		
  PBC	 60684	2022-02-12	 1:00pm	W		ERSK                       	at		GCSU                       	 	   	 	 	d2     	2022-02-12T18:00Z	                                    		Milledgeville, GA		
  ITA	 35774	2022-02-12	 1:00pm	W		PBAU                       	at		LEO                        	 	   	 	C	d2     	2022-02-12T18:00Z	2d10e125-8fb3-42c3-8e85-7debe0f897e9				
  ITA	 98492	2022-02-12	 1:00pm	W		SRU                        	at		CLEV                       	 	   	 	 	d2/d1  	2022-02-12T18:00Z	a1c0bd9c-43b2-4751-8986-03b4604151df				
  ITA	 52889	2022-02-12	 1:30pm	W		MNKTO                      	vs		UMC                        	 	   	N	C	d2     	2022-02-12T18:30Z	2a3b54c7-8985-4fe5-966f-d2fb336bb26a				
  ITA	 88201	2022-02-12	 2:00pm	W		ANG                        	at		HEND                       	 	   	 	 	d2     	2022-02-12T19:00Z	e6379d8d-2000-4bee-93f5-3df5959d6eff				
   CC	 68370	2022-02-12	 2:00pm	W		CONV                       	at		SUM                        	 	   	 	 	d2/juco	2022-02-12T19:00Z	                                    		Sumter, SC		
   CC	 68399	2022-02-12	 2:00pm	W		EMM                        	at		UNCA                       	 	   	 	 	d2/d1  	2022-02-12T19:00Z	                                    		Asheville, NC		
  ITA	 16964	2022-02-12	 2:00pm	W		HAR                        	vs		UNK                        	 	   	N	 	d2     	2022-02-12T19:00Z	593c8455-4a7d-440a-b4e1-3d5c6019860d				
  GSC	 59132	2022-02-12	 2:00pm	W		MON                        	vs		TUSK                       	 	   	N	 	d2     	2022-02-12T19:00Z	                                    		Montgomery, AL		
  PBC	 60200	2022-02-12	 2:00pm	W		W AL                       	at		COL                        	 	   	 	 	d2     	2022-02-12T19:00Z	                                    		Columbus, GA		
  ITA	 58844	2022-02-12	 3:30pm	W		MCK                        	at		SIUE                       	 	   	 	 	d2/d1  	2022-02-12T20:30Z	006173d3-7f2b-4f14-9cd7-555c5934b8d8				
  ITA	 96032	2022-02-12	 4:00pm	W		TUSC                       	vs		YOUNG                      	 	   	N	 	d2     	2022-02-12T21:00Z	fc509f00-f4f8-467f-a3fd-11e037cb81d7				
  ITA	 31895	2022-02-12	 5:00pm	W		DAVEN                      	at		LTECH                      	 	   	 	 	d2/naia	2022-02-12T22:00Z	14d43441-e3ce-4b49-b4b5-1fedaa3bf71e				
  ITA	  9430	2022-02-12	 6:00pm	W		CUI                        	at		HPU                        	 	   	 	C	d2     	2022-02-12T23:00Z	3a957f6d-f826-48ed-bdea-467ddaaac106				
  ITA	  8464	2022-02-12	 6:00pm	W		WNMU                       	at		OUAZ                       	 	   	 	 	d2/naia	2022-02-12T23:00Z	b75cb2c2-64d7-4ca1-97e8-71734614b8ff				
  ITA	 32921	2022-02-12	 7:30pm	W		INDI                       	vs		WUT                        	 	   	N	 	d2     	2022-02-13T00:30Z	0260428f-3168-4b06-bb84-da5cb1a509c3				
G-MAC	 35440	2022-02-13	    TBA	W		FIND                       	at		BG                         	 	   	 	 	d2/d1  	                 	                                    		Bowling Green, OH		
  ITA	 51423	2022-02-13	 9:00am	W		YOUNG                      	at		LMU                        	 	   	 	 	d2     	2022-02-13T14:00Z	32c98d31-56e2-46f9-b255-f1c834e8abd8				
  ITA	 86980	2022-02-13	10:00am	W		ANG                        	vs		DLST                       	 	   	N	 	d2     	2022-02-13T15:00Z	d72a8150-6a09-4733-aa34-4bd8bba10a30				
  ITA	 89883	2022-02-13	10:00am	W		STBEN                      	vs		UIU                        	 	   	N	 	d3/d2  	2022-02-13T15:00Z	88196478-32d3-4398-ae99-526c238cd215				
  ITA	 21303	2022-02-13	11:00am	W		FSC                        	at		BAR                        	 	   	 	C	d2     	2022-02-13T16:00Z	a76938eb-0058-4f33-bd9e-ade0e8b9ff47				
  GSC	 59105	2022-02-13	12:00pm	W		LEE                        	at		SPHC                       	 	   	 	 	d2     	2022-02-13T17:00Z	                                    		Mobile, AL		[Live Stats](https://twitter.com/LeeUTennisLive)
 GLVC	132535	2022-02-13	12:00pm	W		UNK                        	at		DRU                        	 	   	 	 	d2     	2022-02-13T17:00Z	                                    		Springfield, MO		
  ITA	 86870	2022-02-13	 1:00pm	W		CONV                       	at		ANDSC                      	 	   	 	 	d2     	2022-02-13T18:00Z	1b5ed43f-5aef-43eb-8842-64f35ef2ec40				
  ITA	 68865	2022-02-13	 2:00pm	W		BIOLA                      	at		HPU                        	 	   	 	C	d2     	2022-02-13T19:00Z	127b348c-c565-4af4-98da-4fe067df80ef				
  ITA	 38962	2022-02-13	 2:00pm	W		LRC                        	at		FMU                        	 	   	 	 	d2     	2022-02-13T19:00Z	7c0e6743-439a-442a-b7e4-699e3677bff9				
  ITA	 35613	2022-02-13	 2:00pm	W		ROL                        	at		PBAU                       	 	   	 	C	d2     	2022-02-13T19:00Z	297b0bf6-345b-47df-99b3-a5e23ec4fe99				
  LSC	 99307	2022-02-13	 3:00pm	W		TXTYL                      	at		UTA                        	 	   	 	 	d2/d1  	2022-02-13T20:00Z	                                    		Arlington, TX		
 GLVC	132829	2022-02-13	 3:00pm	W		WUT                        	at		WJC                        	 	   	 	 	d2     	2022-02-13T20:00Z	                                    		Liberty, MO		
  ITA	 81636	2022-02-13	 4:00pm	W		SAU                        	at		CCCC                       	 	   	 	 	d2/juco	2022-02-13T21:00Z	2f1ef248-2fab-41e0-a178-21e2bfe9e1b4				
 GLVC	132584	2022-02-13	 5:30pm	W		INDI                       	vs		SWB                        	 	   	N	C	d2     	2022-02-13T22:30Z	                                    		O'Fallon, IL		
  ITA	 55520	2022-02-13	 8:00pm	W		DUCA                       	at		HPU                        	 	   	 	C	d2     	2022-02-14T01:00Z	649128ec-f0b7-402c-a694-0b4b0d5335a5				
  ITA	 91616	2022-02-14	 9:00pm	W		HILO                       	at		HPU                        	 	   	 	C	d2     	2022-02-15T02:00Z	5937acb6-35d9-44d8-8dad-6807ffc491ce				
  PBC	 60359	2022-02-15	    TBA	W		COK                        	at		AGSTA                      	 	   	 	 	d2     	                 	                                    		Augusta, GA		
  GSC	 59155	2022-02-15	12:00pm	W		W AL                       	at		SHO                        	 	   	 	C	d2     	2022-02-15T17:00Z	                                    		Rome, GA		
   CC	 68458	2022-02-15	 2:30pm	W		NGC                        	at		WOF                        	 	   	 	 	d2/d1  	2022-02-15T19:30Z	                                    		Spartanburg, SC		
  ITA	 71211	2022-02-15	 3:00pm	W		BRENA                      	at		UNG                        	 	   	 	 	naia/d2	2022-02-15T20:00Z	47454dfa-17b9-4756-a81b-ba377a720b58				
   CC	 68959	2022-02-15	 3:00pm	W		NCWES                      	at		MOL                        	 	   	 	 	d3/d2  	2022-02-15T20:00Z	                                    		Mount Olive, NC		[Video](https://conferencecarolinasdn.com/umo/) [Live Stats](https://umotrojans.com/sidearmstats/mbball/summary)
  ITA	 66749	2022-02-15	 3:00pm	W		TAMP                       	at		LEO                        	 	   	 	C	d2     	2022-02-15T20:00Z	a65993f9-b7ff-4115-b224-b768a7b30db3				
  ITA	 53446	2022-02-15	 4:00pm	W		BTHEL                      	at		EMP                        	 	   	 	 	naia/d2	2022-02-15T21:00Z	932162f0-5e5c-4e64-98b9-cbb382684c49				
  ITA	 97054	2022-02-15	 4:00pm	W		STET                       	at		ROL                        	 	   	 	 	d1/d2  	2022-02-15T21:00Z	fbbfaa79-58b6-4f72-bb13-4dc44eb3516c				
 GLVC	132611	2022-02-15	 6:00pm	W		LEWIS                      	at		CHIC                       	 	   	 	 	d3/d1  	2022-02-15T23:00Z	                                    		Chicago, IL		
  ITA	 29346	2022-02-16	 1:00pm	W		A&MKN                      	at		CLKGA                      	 	   	 	 	d2     	2022-02-16T18:00Z	551d6382-eac7-4c0e-92da-48cab2f8eff7				
  ITA	 23540	2022-02-16	 2:00pm	W		ANDSC                      	at		ERSK                       	 	   	 	 	d2     	2022-02-16T19:00Z	c9655e37-426a-4dea-90e6-521d629dd904				
  ITA	 48444	2022-02-16	 2:00pm	W		NOVSE                      	at		LYNN                       	 	   	 	C	d2     	2022-02-16T19:00Z	41471fd1-1a00-4d8c-98aa-241ac76edc35				
  PBC	 60685	2022-02-16	 3:00pm	W		GCSU                       	at		MER                        	 	   	 	 	d2/d1  	2022-02-16T20:00Z	                                    		Macon, GA		
  PBC	 60278	2022-02-17	    TBA	W		LAN                        	at		CONV                       	 	   	 	 	d2     	                 	                                    		Spartanburg, SC		
  ITA	 34515	2022-02-17	12:00pm	W		A&MKN                      	at		AUBM                       	 	   	 	 	d2     	2022-02-17T17:00Z	333dc1dc-128d-461d-b1c1-cce037e14afb				
  GSC	 59518	2022-02-17	 2:00pm	W		W AL                       	at		ALST                       	 	   	 	 	d2/d1  	2022-02-17T19:00Z	                                    		Montgomery, AL		
  ITA	 57702	2022-02-17	 3:00pm	W		AFA                        	vs		ROL                        	 	   	N	 	d1/d2  	2022-02-17T20:00Z	54d664f4-6d73-4a85-a08a-00f2322c5d9c				
  ITA	 90256	2022-02-17	 3:00pm	W		TAMP                       	at		ECK                        	 	   	 	C	d2     	2022-02-17T20:00Z	058e252e-39a2-4cde-945d-022792e3b470				
  ITA	 27890	2022-02-17	 5:00pm	W		BIOLA                      	at		CSULA                      	 	   	 	 	d2     	2022-02-17T22:00Z	42295c2a-c3d7-4a94-8946-6729fa20e046				
  PBC	 60386	2022-02-18	       	W		AGSTA                      	at		FLAG                       	 	   	 	C	d2     	                 	                                    		St. Augustine, FL		
 GLVC	132710	2022-02-18	    TBA	W		QU                         	at		MOBAP                      	 	   	 	 	d2/naia	                 	                                    		St. Louis, MO		
  ITA	 39759	2022-02-18	 1:00am	W		UIS                        	at		PNW                        	 	   	 	 	d2     	2022-02-18T06:00Z	875154a9-69b5-403e-8a3c-f8ae83bce463				
  ITA	 47402	2022-02-18	 1:00am	W		UTPB                       	vs		UTRGV                      	 	   	N	 	d2/d1  	2022-02-18T06:00Z	487d147d-07d3-4764-b821-f7d195b1746c				
 GLVC	132614	2022-02-18	 9:30am	W		MTU                        	at		LEWIS                      	 	   	 	 	d2/d3  	2022-02-18T14:30Z	                                    		Plainfield, IL		
  ITA	 68142	2022-02-18	11:00am	W		HAR                        	vs		TXTYL                      	 	   	N	 	d2     	2022-02-18T16:00Z	20f1bc92-5651-4486-9486-30bbddbd5a80				
  ITA	 99688	2022-02-18	12:00pm	W		WNMU                       	at		HSIMM                      	 	   	 	 	d2/d3  	2022-02-18T17:00Z	39f87e52-d1d9-4ec9-bd46-dcd6faa29aa0				
  ITA	 44703	2022-02-18	 1:00pm	W		A&MKN                      	at		GCSU                       	 	   	 	 	d2     	2022-02-18T18:00Z	36b4c598-2207-427e-bce0-afb8ac0eff8f				
  ITA	  6578	2022-02-18	 1:00pm	W		ABRA                       	at		AGSTA                      	 	   	 	 	juco/d2	2022-02-18T18:00Z	55d6f59d-89dd-4cfa-9b4a-5a9e479a933e				
  ITA	 50142	2022-02-18	 1:00pm	W		FIND                       	at		WSU                        	 	   	 	 	d2     	2022-02-18T18:00Z	0b6d633a-efc3-4eef-b7fc-9bd0822954c6				
  ITA	 58522	2022-02-18	 1:00pm	W		PLN                        	at		CMS                        	 	   	 	 	d2/d3  	2022-02-18T18:00Z	e74f7918-5f53-4b8c-938b-65339fa136d8				
  GSC	 59755	2022-02-18	 1:00pm	W		VAL                        	at		EMBR                       	 	   	 	 	d2     	2022-02-18T18:00Z	                                    		Daytona Beach, FL		
 GLVC	132830	2022-02-18	 2:00pm	W		NWMO                       	at		WJC                        	 	   	 	 	d2     	2022-02-18T19:00Z	                                    		Liberty, MO		
  ITA	 91322	2022-02-18	 3:00pm	W		ARMY                       	at		ROL                        	 	   	 	 	d1/d2  	2022-02-18T20:00Z	5fd9c584-2a17-4722-905b-0b99c55bd8cf				
 GLVC	132651	2022-02-18	 3:00pm	W		UMSL                       	at		MCK                        	 	   	 	 	d2     	2022-02-18T20:00Z	                                    		Belleville, IL		
  GSC	 59133	2022-02-18	 3:00pm	W		WGA                        	at		MON                        	 	   	 	C	d2     	2022-02-18T20:00Z	                                    		Montevallo, AL		
  GSC	 59509	2022-02-18	 3:30pm	W		SHO                        	at		RHDES                      	 	   	 	C	d2/d3  	2022-02-18T20:30Z	                                    		Memphis, TN		
  ITA	 39018	2022-02-18	 4:00pm	W		HAR                        	vs		NESU                       	 	   	N	 	d2     	2022-02-18T21:00Z	434a335d-af5b-44b6-98a5-8bf1bdafa31c				
  ITA	 79219	2022-02-18	 5:00pm	W		UTPB                       	at		TARL                       	 	   	 	 	d2/d1  	2022-02-18T22:00Z	1a429396-dd22-45dc-8991-a06cde9e52ab				
  ITA	 49999	2022-02-18	 5:00pm	W		WNMU                       	at		MCMUR                      	 	   	 	 	d2/d3  	2022-02-18T22:00Z	e26e88d6-9912-430c-a670-35940d560b82				
  ITA	 37947	2022-02-18	 6:00pm	W		SALEM                      	at		MERCY                      	 	   	 	 	d2     	2022-02-18T23:00Z	937ab47a-571f-4f8a-8435-10bb570f1164				
 GLVC	132536	2022-02-18	 9:00pm	W		MUSL                       	at		DRU                        	 	   	 	 	d2     	2022-02-19T02:00Z	                                    		Springfield, MO		
 PSAC	112255	2022-02-19	    TBA	W		MILL                       	at		FMARS                      	 	   	 	 	d2/d3  	                 	                                    		Lancaster, PA (Hempfield Rec Center)		
  ITA	 75635	2022-02-19	12:00am	W		NEWM                       	at		DRU                        	 	   	 	 	d2     	2022-02-19T05:00Z	2cc424b8-1e66-4b39-9ff4-b31a5fbbcb41				
  ITA	 13468	2022-02-19	 3:00am	W		GVSU                       	at		WAL                        	 	   	 	 	d2     	2022-02-19T08:00Z	c9a61331-80b2-4fba-8a1a-769faa679940				
  PBC	 60279	2022-02-19	10:00am	W		LAN                        	at		NEW                        	 	   	 	 	d2     	2022-02-19T15:00Z	                                    		Newberry, SC		
  GSC	 59508	2022-02-19	10:00am	W		SHO                        	at		CHRBR                      	 	   	 	 	d2     	2022-02-19T15:00Z	                                    		Memphis, TN		
  ITA	 30940	2022-02-19	11:00am	W		BAR                        	at		LYNN                       	 	   	 	C	d2     	2022-02-19T16:00Z	c3f3f068-1290-4ec2-b4ae-87b3916ad3ed				
  ITA	 13248	2022-02-19	11:00am	W		MTU                        	at		UIS                        	 	   	 	 	d2     	2022-02-19T16:00Z	d96b467b-4219-48df-8a53-84bf684cee08				
  GSC	 59212	2022-02-19	11:00am	W		WGA                        	at		W AL                       	 	   	 	C	d2     	2022-02-19T16:00Z	                                    		Livingston, AL		
  ITA	 69141	2022-02-19	12:00pm	W		DBAP                       	vs		HAR                        	 	   	N	 	d2     	2022-02-19T17:00Z	6467b7f7-59cc-4fe9-b0d3-e88af99da5fc				
G-MAC	 35442	2022-02-19	12:00pm	W		FIND                       	at		NWOOD                      	 	   	 	 	d2/??? 	2022-02-19T17:00Z	                                    		Midland, MI		
  ITA	 26089	2022-02-19	12:00pm	W		WNMU                       	at		HOWPN                      	 	   	 	 	d2/d3  	2022-02-19T17:00Z	be5a44b8-7348-4574-b5af-cd7eff4d3673				
  ITA	  4580	2022-02-19	 2:00pm	W		ANDSC                      	at		YOUNG                      	 	   	 	 	d2     	2022-02-19T19:00Z	6a81cea1-661e-47bd-8833-7a20bb53c453				
  ITA	 90950	2022-02-19	 2:00pm	W		CAT                        	at		FMU                        	 	   	 	 	d2     	2022-02-19T19:00Z	7569debd-2ab0-4e8e-b3ee-5d44d06e0206				
  PBC	 60687	2022-02-19	 2:00pm	W		GCSU                       	at		NGC                        	 	   	 	 	d2     	2022-02-19T19:00Z	                                    		Tigerville, SC		
  GSC	 59134	2022-02-19	 2:00pm	W		GSWS                       	vs		MON                        	 	   	N	 	d2     	2022-02-19T19:00Z	                                    		Montgomery, AL		
  ITA	 10879	2022-02-19	 2:00pm	W		HSIMM                      	at		SMTX                       	 	   	 	 	d3/d2  	2022-02-19T19:00Z	61a884df-86e0-4ecc-8234-2f3a27b7e7a7				
 GLVC	132609	2022-02-19	 2:00pm	W		LEWIS                      	at		CHICG                      	 	   	 	 	d3     	2022-02-19T19:00Z	                                    		Chicago, IL		
  LSC	 99223	2022-02-19	 2:00pm	W		SWB                        	at		FSMTH                      	 	   	 	 	d2     	2022-02-19T19:00Z	                                    		Fort Smith, AR		
  ITA	 51552	2022-02-19	 4:00pm	W		MNKTO                      	vs		SFSD                       	 	   	N	C	d2     	2022-02-19T21:00Z	dc67d4e1-42ba-4c30-bbd9-fc4d91c2a887				
  ITA	 89256	2022-02-19	 4:00pm	W		NESU                       	at		DBAP                       	 	   	 	 	d2     	2022-02-19T21:00Z	d38bf0d1-e0c0-4965-a186-6514eb69ae48				
 GLVC	132756	2022-02-19	 4:30pm	W		BRESC                      	at		USI                        	 	   	 	 	naia/d2	2022-02-19T21:30Z	                                    		Evansville, IN		
  ITA	 34870	2022-02-19	 5:00pm	W		MILW                       	vs		WSU                        	 	   	N	 	d1/d2  	2022-02-19T22:00Z	e5a4713d-8cea-48a8-aed7-729fab71925d				
