---
season: 2021-22
division: d1
gender: men
duals: 3587
description: schedule/scoreboard from team websites
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
  UGA	 23111	2022-04-03	1:00pm 	M	  	LSU  	at	 7	UGA  	 	   	 	C			2022-04-03T17:00:00.000Z		   	1 p.m.	Athens, GA				[Watch](https://georgiadogs.com/sports/2017/6/17/sports-m-tennis-spec-rel-vid-stream-html.aspx) [Live Stats](https://georgiadogs.com/sports/2017/6/17/sports-m-tennis-spec-rel-vid-stream-html.aspx)
  USC	 30056	2022-04-03	3:00pm 	M	 9	USC  	at	  	WASH 	 	   	 	C			2022-04-03T19:00:00.000Z		PT 	12:00 PM PT	Seattle, WA				
 WASH	 20353	2022-04-03	3:00pm 	M	 9	USC  	at	  	WASH 	 	   	 	 			2022-04-03T19:00:00.000Z		PT 	12:00 PM PT	Seattle, WA				
 WAKE	 12536	2022-04-03	TBA    	M	10	WAKE 	at	  	LOU  	 	   	 	C			                        		   		Louisville, KY	Bass-Rudd Tennis Center			
  LOU	 23481	2022-04-03	1:00pm 	M	  	LOU  	  	10	WAKE 	 	   	 	C			2022-04-03T17:00:00.000Z		   	1:00 P.M.	LOUISVILLE, KY	[Bass-Rudd Tennis Center](/facilities/?id=2)			[Live Stats](http://sidearmstats.com/louisville/mten/xlive.htm) [History](/sports/mens-tennis/opponent-history/wake-forest-university/92)
   UK	  9388	2022-04-03	12:00pm	M	11	UK   	at	12	SCAR 	 	   	 	C			2022-04-03T16:00:00.000Z		   	Noon	Columbia, SC	[Carolina Tennis Center](https://gamecocksonline.com/feature/carolina-tennis-center)			
 SCAR	 16674	2022-04-03	12:00pm	M	11	UK   	at	12	SCAR 	 	   	 	C			2022-04-03T16:00:00.000Z		   	12 PM	Columbia, SC	[Carolina Tennis Center](http://facilities.gamecocksonline.com/carolina-tennis-center-new.html)			[Live Scoring](http://statb.us/b/383031) [History](/sports/mens-tennis/opponent-history/university-of-kentucky/101)
  UNC	 23632	2022-04-03	1:00pm 	M	  	GT   	at	13	UNC  	 	   	 	C			2022-04-03T17:00:00.000Z		   	1 PM	Chapel Hill				[Watch](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
  UCF	 17482	2022-04-03	2:00pm 	M	14	UCF  	at	  	TULN 	 	   	 	C			2022-04-03T18:00:00.000Z		   	2:00 PM	New Orleans, LA				[History](/sports/mens-tennis/opponent-history/tulane-university/108)
 TULN	 18420	2022-04-03	2:00pm 	M	14	UCF  	at	  	TULN 	 	   	 	C			2022-04-03T18:00:00.000Z		   	1:00 P.M.	NEW ORLEANS	[City Park Tennis Center](/facilities/?id=1)			[History](/sports/mens-tennis/opponent-history/university-of-central-florida/167)
 AZST	 29045	2022-04-03	4:00pm 	M	16	STAN 	at	  	AZST 	 	   	 	C			2022-04-03T20:00:00.000Z		MST	1:00 PM MST	Tempe, AZ				
 STAN	 36932	2022-04-03	4:00pm 	M	16	STAN 	at	  	AZST 	 	   	 	C			2022-04-03T20:00:00.000Z		PT 	1:00 PM PT	Tempe, AZ				[History](/sports/mens-tennis/opponent-history/arizona-state-university/3086)
 MICH	 20770	2022-04-03	12:00pm	M	17	MICH 	at	  	NW   	 	   	 	C			2022-04-03T16:00:00.000Z		   	Noon	Evanston, IL				
   NW	 19828	2022-04-03	1:00pm 	M	17	MICH 	at	  	NW   	 	   	 	C			2022-04-03T17:00:00.000Z		CT 	12 p.m. CT	Evanston, IL				
 MISS	 12525	2022-04-03	TBA    	M	18	MISS 	at	21	MSST 	 	   	 	C			                        		   		Starkville, MS				
 MSST	 14939	2022-04-03	2:00pm 	M	18	MISS 	at	21	MSST 	 	   	 	 			2022-04-03T18:00:00.000Z		   	1 p.m.	Starkville				[Watch](https://hailstate.com/livemt) [Live Stats](https://hailstate.com/livemt)
  A&M	 18333	2022-04-03	       	M	19	A&M  	at	  	AUB  	 	   	 	C			                        		   		Auburn, AL	[Yarbrough Tennis Center](http://www.auburntigers.com/facilities/aub-10-tennis.html)			[History](/sports/mens-tennis/opponent-history/auburn-university/5)
  AUB	 19950	2022-04-03	1:00pm 	M	19	A&M  	at	  	AUB  	 	   	 	C			2022-04-03T17:00:00.000Z		   	Noon	Auburn, AL	[Yarbrough Tennis Center](/facilities/?id=18)			[History](/sports/mens-tennis/opponent-history/texas-am-university/151)
  MSU	 16275	2022-04-03	12:00pm	M	  	MSU  	at	23	ILL  	 	   	 	C			2022-04-03T16:00:00.000Z		   	12 PM	Champaign, IL				
  ILL	 23719	2022-04-03	1:00pm 	M	  	MSU  	at	23	ILL  	 	   	 	 			2022-04-03T17:00:00.000Z		CT 	12 PM CT	Urbana, IL	[Atkins Tennis Center](/facilities/?id=17)			[Live Stats](http://www.fightingillini.com/sports/2016/1/14/mtennis_livestatsvideo.aspx?path=mten) [History](/sports/mens-tennis/opponent-history/michigan-state-university/19)
  ORE	 21346	2022-04-03	3:00pm 	M	  	ORE  	  	25	UCLA 	 	   	 	 			2022-04-03T19:00:00.000Z		PT 	12:00 PM PT	Eugene, OR		Oregon Men's Tennis		[Watch](https://goducks.com/sports/2017/1/12/mens-tennis-live-stream.aspx)
 UCLA	 30746	2022-04-03	3:00pm 	M	25	UCLA 	at	  	ORE  	 	   	 	 			2022-04-03T19:00:00.000Z		PT 	12:00 PM PT	Eugene, OR		Oregon Men's Tennis		[Watch](https://goducks.com/sports/2017/1/12/mens-tennis-live-stream.aspx)
   BU	 23313	2022-04-03	       	M	  	BU   	at	  	BUCK 	 	   	 	C			                        		   		Lewisburg, PA				
  UIC	 16973	2022-04-03	       	M	  	CLEV 	at	  	UIC  	 	   	 	C			                        		   		Chicago	[Flames Outdoor Tennis Courts](/facilities/?id=9)			[History](/sports/mens-tennis/opponent-history/cleveland-state-university/42)
  UCI	 10916	2022-04-03	TBA    	M	  	CPOLY	at	  	UCI  	 	   	 	C			                        		   		Irvine, CA	[Anteater Tennis Stadium](/facilities/?id=12)			
   BC	 23805	2022-04-03	TBA    	M	  	FSU  	at	  	BC   	 	   	 	C			                        		   		Weymouth, MA				
 RICH	  9024	2022-04-03	       	M	  	GMU  	at	  	RICH 	 	   	 	C			                        		   		Richmond, VA				[History](/sports/mens-tennis/opponent-history/george-mason-university/81)
 NCST	 22096	2022-04-03	TBA    	M	  	NCST 	at	  	ND   	 	   	 	C			                        		   		South Bend, IN				[History](/sports/mens-tennis/opponent-history/university-of-notre-dame/30)
 FAIR	 12470	2022-04-03	TBA    	M	  	NIA  	at	  	FAIR 	 	   	 	C			                        		   		Fairfield, CT	[WAC Tennis Courts](/facilities/?id=14)			
  SJU	 13337	2022-04-03	TBA    	M	  	NJIT 	at	  	SJU  	 	   	 	 			                        		   		Queens, NY				[History](/sports/mens-tennis/opponent-history/new-jersey-institute-of-technology/95)
 NORF	  6192	2022-04-03	TBA    	M	  	NORF 	at	  	SCST 	 	   	 	 			                        		   		Orangeburg, SC				
RIDER	 10383	2022-04-03	TBA    	M	  	RIDER	at	  	SIEN 	 	   	 	C			                        		   		Loudonville, NY				[History](/sports/mens-tennis/opponent-history/siena-college/33)
 SIEN	 16192	2022-04-03	TBA    	M	  	RIDER	at	  	SIEN 	 	   	 	C			                        		   		Latham, NY	[Tri-City Fitness](/facilities/?id=11)			[History](/sports/mens-tennis/opponent-history/rider-university/23)
  TEM	 10891	2022-04-03	       	M	  	TEM  	vs	  	WICH 	 	   	N	 			                        		   		Dallas, TX				
 WICH	 14970	2022-04-03	       	M	  	TEM  	vs	  	WICH 	 	   	N	 			                        		   		Dallas, TX	Styslinger / Altec Tennis Complex			[History](/sports/mens-tennis/opponent-history/temple-university/184)
  UNF	 17874	2022-04-03	TBD    	M	  	UNF  	at	  	LIP  	 	   	 	C			                        		   		Nashville, TN				[History](/sports/mens-tennis/opponent-history/lipscomb-university/18)
 BELL	  6709	2022-04-03	10:00am	M	  	BELL 	at	  	UNA  	 	   	 	C			2022-04-03T14:00:00.000Z		   	10 AM	Florence, AL				
 BUCK	 17433	2022-04-03	10:00am	M	  	BU   	at	  	BUCK 	 	   	 	 			2022-04-03T14:00:00.000Z		   	10 a.m.	Lewisburg, PA	[Varsity Tennis Courts](/facilities/?id=20)			
  MER	  9528	2022-04-03	10:00am	M	  	FUR  	at	  	MER  	 	   	 	C			2022-04-03T14:00:00.000Z		   	10 A.M.	Macon, GA	[LeRoy Peddy Tennis Center](/facilities/?id=8)			
  UNA	  3578	2022-04-03	11:00am	M	  	BELL 	at	  	UNA  	 	   	 	C			2022-04-03T15:00:00.000Z		   	10 AM	Florence, AL				[History](/sports/mens-tennis/opponent-history/bellarmine-university/65)
 BING	 13527	2022-04-03	11:00am	M	  	BING 	at	  	WMU  	 	   	 	C			2022-04-03T15:00:00.000Z		   	11 a.m.	Kalamazoo, MI				[History](/sports/mens-tennis/opponent-history/western-michigan-university/107)
  WMU	 13786	2022-04-03	11:00am	M	  	BING 	at	  	WMU  	 	   	 	C			2022-04-03T15:00:00.000Z		   	11:00 AM		[Sorensen Courts/West Hills Athletic Club](/facilities/?id=9)			[Live Scoring](https://www.statbroadcast.com/events/statbroadcast.php?t=1&gid=wmu)
 CHAR	 16314	2022-04-03	11:00am	M	  	CHAR 	at	  	ODU  	 	   	 	C			2022-04-03T15:00:00.000Z		   	11 AM	Norfolk, VA				[History](/sports/mens-tennis/opponent-history/old-dominion-university/65)
  USM	  9459	2022-04-03	11:00am	M	  	GASO 	vs	  	USM  	 	   	N	 			2022-04-03T15:00:00.000Z		   	10 A.M.	Boca Raton, FL				[History](/sports/mens-tennis/opponent-history/georgia-southern-university/140)
 GASO	 13346	2022-04-03	11:00am	M	  	GASO 	vs	  	USM  	 	   	N	 			2022-04-03T15:00:00.000Z		   	11:00 AM	Boca Raton, FL				
 HAMP	  8446	2022-04-03	11:00am	M	  	HAMP 	at	  	VSU  	 	   	 	 			2022-04-03T15:00:00.000Z		   	11:00 AM	Petersburg, VA				[History](/sports/mens-tennis/opponent-history/virginia-state-university/128)
 JVST	  6492	2022-04-03	11:00am	M	  	STET 	at	  	JVST 	 	   	 	 			2022-04-03T15:00:00.000Z		   	10 A.M.	JACKSONVILLE	[JSU Tennis Courts](/facilities/?id=6)			
 SALA	  9576	2022-04-03	11:00am	M	  	UTA  	at	  	SALA 	 	   	 	 			2022-04-03T15:00:00.000Z		   	10:00 AM	Mobile, AL	[Bruce David Lubel Memorial Tennis Courts](/facilities/?id=6)			[History](/sports/mens-tennis/opponent-history/ut-arlington/269)
 DUKE	 20412	2022-04-03	12:00pm	M	  	CLEM 	at	  	DUKE 	 	   	 	C			2022-04-03T16:00:00.000Z		   	12 p.m.	Durham, NC	Ambler Tennis Stadium			[Live Stats](http://sidearmstats.com/duke/mten/)
  LAF	 11532	2022-04-03	12:00pm	M	  	LAF  	at	  	LEH  	 	   	 	C			2022-04-03T16:00:00.000Z		   	12:00 PM	Bethlehem, PA				
 NICH	  9249	2022-04-03	12:00pm	M	  	NICH 	at	  	A&MCC	 	   	 	C			2022-04-03T16:00:00.000Z		   	11 a.m.	Corpus Christi, TX				[History](/sports/mens-tennis/opponent-history/texas-am-corpus-christi/27)
  IND	 25532	2022-04-03	12:00pm	M	  	PSU  	at	  	IND  	 	   	 	 			2022-04-03T16:00:00.000Z		   	12:00 PM	Bloomington, IN	[IU Tennis Center - Men’s and Women’s Tennis](/facilities/?id=12)			[History](/sports/mens-tennis/opponent-history/penn-state-university/8)
  PSU	 15673	2022-04-03	12:00pm	M	  	PSU  	at	  	IND  	 	   	 	 			2022-04-03T16:00:00.000Z		   	12:00 PM	Bloomington, IN				[History](/sports/mens-tennis/opponent-history/indiana-university/47)
 MONT	  5096	2022-04-03	12:30pm	M	  	NAU  	at	  	MONT 	 	   	 	C			2022-04-03T16:30:00.000Z		   	10:30 AM	Missoula, MT	[PEAK Racquet Club](/facilities/?id=13)			[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382366)
  COR	 50807	2022-04-03	1:00pm 	M	  	CLMB 	at	  	COR  	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 p.m.	Ithaca, NY	[Reis Tennis Center](/facilities/?id=15)			
  DAV	  8083	2022-04-03	1:00pm 	M	  	CoC  	at	  	DAV  	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 PM					[History](/sports/mens-tennis/opponent-history/college-of-charleston/25)
  CoC	 10791	2022-04-03	1:00pm 	M	  	CoC  	at	  	DAV  	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 PM	Davidson, NC				
 GAST	  8083	2022-04-03	1:00pm 	M	  	GAST 	at	  	PRES 	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 PM	Clinton, SC				[History](/sports/mens-tennis/opponent-history/presbyterian-college/66)
 FGCU	 10556	2022-04-03	1:00pm 	M	  	KENN 	at	  	FGCU 	 	   	 	C			2022-04-03T17:00:00.000Z		   	1 PM	Fort Myers, FL	[FGCU Tennis Complex](/facilities/?id=6)			[History](/sports/mens-tennis/opponent-history/kennesaw-state-university/19)
 KENN	  9219	2022-04-03	1:00pm 	M	  	KENN 	at	  	FGCU 	 	   	 	C			2022-04-03T17:00:00.000Z		   	1 PM	Fort Myers, FL				[History](/sports/mens-tennis/opponent-history/florida-gulf-coast-university/35)
  USU	 15024	2022-04-03	1:00pm 	M	  	NEV  	at	  	USU  	 	   	 	C			2022-04-03T17:00:00.000Z		   	11 AM	Logan, UT	[Sports Academy & Racquet Club](/facilities/?id=6)			[History](/sports/mens-tennis/opponent-history/university-of-nevada/76)
 NJIT	  8307	2022-04-03	1:00pm 	M	  	NJIT 	at	  	SJU  	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 PM	Queens, NY				[History](/sports/mens-tennis/opponent-history/st-johns-university/95)
 GONZ	  8287	2022-04-03	1:00pm 	M	  	SCLAR	at	  	GONZ 	 	   	 	C			2022-04-03T17:00:00.000Z		   	10 a.m.	Spokane, WA	[Stevens Center](/facilities/?id=3)			[Watch](https://gozags.com/sports/2019/1/15/live-tennis-video-and-stats.aspx) [History](/sports/mens-tennis/opponent-history/santa-clara-university/51)
 PORT	 11267	2022-04-03	1:00pm 	M	  	SF   	at	  	PORT 	 	   	 	C			2022-04-03T17:00:00.000Z		   	10:00 AM	Portland, OR	Louisiana Pacific Tennis Center			
 PRST	 11267	2022-04-03	1:00pm 	M	  	SF   	at	  	PRST 	 	   	 	C			2022-04-03T17:00:00.000Z		   	10:00 AM	Portland, OR	Louisiana Pacific Tennis Center			
GWEBB	  7069	2022-04-03	1:00pm 	M	  	UNCW 	at	  	GWEBB	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 PM	Boiling Springs, NC	[Webb Tennis Complex](/facilities/?id=7)			
 UNCW	  8963	2022-04-03	1:00pm 	M	  	UNCW 	at	  	GWEBB	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 p.m.	Boiling Springs, NC				
BOISE	 18792	2022-04-03	1:00pm 	M	  	UNLV 	at	  	BOISE	 	   	 	C			2022-04-03T17:00:00.000Z		MT 	11 a.m. MT	Boise, ID				
 UNLV	 14943	2022-04-03	1:00pm 	M	  	UNLV 	at	  	BOISE	 	   	 	C			2022-04-03T17:00:00.000Z		PT 	10 am PT	Boise, ID				
  UTA	 17151	2022-04-03	1:00pm 	M	  	UTA  	at	  	SALA 	 	   	 	C			2022-04-03T17:00:00.000Z		   	12 PM	Mobile, AL				[History](/sports/mens-tennis/opponent-history/university-of-south-alabama/66)
  WOF	  8690	2022-04-03	1:00pm 	M	  	WOF  	at	  	SAM  	 	   	 	C			2022-04-03T17:00:00.000Z		   	1:00 PM	Birmingham, AL				
BROWN	 11467	2022-04-03	1:00pm 	M	  	YALE 	at	  	BROWN	 	   	 	C			2022-04-03T17:00:00.000Z		   	1:00 PM	Providence, RI	[Indoor Tennis Courts](/facilities/?id=7)			
 YALE	 16045	2022-04-03	1:00pm 	M	  	YALE 	at	  	BROWN	 	   	 	 			2022-04-03T17:00:00.000Z		   	1:00 PM	Providence, RI				[History](/sports/mens-tennis/opponent-history/brown-university/8)
  FUR	  7696	2022-04-03	1:30pm 	M	  	FUR  	at	  	MER  	 	   	 	C			2022-04-03T17:30:00.000Z		   	1:30 PM	Macon, GA				[History](/sports/mens-tennis/opponent-history/mercer-university/112)
 BAMA	 13312	2022-04-03	2:00pm 	M	  	ARK  	at	  	BAMA 	 	   	 	C			2022-04-03T18:00:00.000Z		CT 	1 P.M. CT	Tuscaloosa, AL				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382970)
 PRES	 12220	2022-04-03	2:00pm 	M	  	GAST 	at	  	PRES 	 	   	 	 			2022-04-03T18:00:00.000Z		   	2 PM	Clinton, SC				[History](/sports/mens-tennis/opponent-history/georgia-state-university/379)
  GMU	 11722	2022-04-03	2:00pm 	M	  	RICH 	at	  	GMU  	 	   	 	C			2022-04-03T18:00:00.000Z		   	2 p.m.	Fairfax, VA	[Tennis Courts](/facilities/?id=7)			[History](/sports/mens-tennis/opponent-history/university-of-richmond/3)
   SF	  7131	2022-04-03	2:00pm 	M	  	SF   	at	  	PORT 	 	   	 	 			2022-04-03T18:00:00.000Z		   	11:00 a.m.	Portland, OR				[History](/sports/mens-tennis/opponent-history/university-of-portland/14)
TULSA	 14482	2022-04-03	2:00pm 	M	  	TULSA	at	  	OKST 	 	   	 	 			2022-04-03T18:00:00.000Z		   	1:00 PM	Stillwater, OK				[History](/sports/mens-tennis/opponent-history/oklahoma-state/40)
 OKST	 13555	2022-04-03	2:00pm 	M	  	TULSA	at	  	OKST 	 	   	 	 			2022-04-03T18:00:00.000Z		   	1 P.M.	Stillwater, OK	[Greenwood Tennis Center](https://okstate.com/sports/2015/3/17/GEN_2014010160.aspx)			[Watch](http://okstate.com/watchtennis) [Live Stats](http://okstate.statbroadcast.com) [History](/sports/mens-tennis/opponent-history/tulsa/18)
  SAM	 12162	2022-04-03	2:00pm 	M	  	WOF  	at	  	SAM  	 	   	 	C			2022-04-03T18:00:00.000Z		   	1:00 PM	Birmingham, AL				[History](/sports/mens-tennis/opponent-history/wofford-college/178)
IUPUI	 15339	2022-04-03	2:30pm 	M	  	YSU  	at	  	IUPUI	 	   	 	C			2022-04-03T18:30:00.000Z		   	2:30 P.M.	Indianapolis, IN	[West Indy Racquet Club](/facilities/?id=5)			[History](/sports/mens-tennis/opponent-history/youngstown-state-university/63)
 BUFF	  5304	2022-04-03	3:00pm 	M	  	BUFF 	at	  	NIU  	 	   	 	C			2022-04-03T19:00:00.000Z		   	3:00 pm	DeKalb, IL				
  NIU	 15579	2022-04-03	3:00pm 	M	  	BUFF 	at	  	NIU  	 	   	 	C			2022-04-03T19:00:00.000Z		   	2 p.m.	DeKalb, IL	Chick Evans Field House			[History](/sports/mens-tennis/opponent-history/university-at-buffalo/28)
  LEH	 13417	2022-04-03	3:00pm 	M	  	LAF  	at	  	LEH  	 	   	 	 			2022-04-03T19:00:00.000Z		   	3:00 PM	Bethlehem, PA	[Lewis Indoor Tennis Center/Ulrich Varsity Tennis Courts](/facilities/?id=25)			[History](/sports/mens-tennis/opponent-history/lafayette-college/11)
  MAR	 13104	2022-04-03	3:00pm 	M	  	MONM 	at	  	MAR  	 	   	 	C			2022-04-03T19:00:00.000Z		   	3 p.m.	Poughkeepsie, NY				[History](/sports/mens-tennis/opponent-history/monmouth-university/65)
 MONM	 18117	2022-04-03	3:00pm 	M	  	MONM 	at	  	MAR  	 	   	 	C			2022-04-03T19:00:00.000Z		   	3:00 PM	Poughkeepsie, NY				[History](/sports/mens-tennis/opponent-history/marist-college/129)
A&MCC	  6778	2022-04-03	3:00pm 	M	  	NICH 	at	  	A&MCC	 	   	 	C			2022-04-03T19:00:00.000Z		   	2 p.m.	Corpus Christi, TX				[History](/sports/mens-tennis/opponent-history/nicholls/13)
  LIP	 11101	2022-04-03	3:00pm 	M	  	UNF  	at	  	LIP  	 	   	 	 			2022-04-03T19:00:00.000Z		   	2:00 PM	Huston-Marsh-Griffith Tennis Center				[History](/sports/mens-tennis/opponent-history/university-of-north-florida/309)
WEBER	  7486	2022-04-03	3:00pm 	M	  	WEBER	at	  	SACST	 	   	 	C			2022-04-03T19:00:00.000Z		   	1:00 PM	Sacramento, CA				
  AUB	 19951	2022-04-03	4:00pm 	M	  	ALA&M	at	  	AUB  	 	   	 	 			2022-04-03T20:00:00.000Z		   	3:00 PM	Auburn, AL	[Yarbrough Tennis Center](/facilities/?id=18)			[History](/sports/mens-tennis/opponent-history/alabama-am-university/15)
ALA&M	  6563	2022-04-03	4:00pm 	M	  	ALA&M	at	  	AUB  	 	   	 	 			2022-04-03T20:00:00.000Z		   	3 p.m.	Auburn, AL				
  SFU	 10935	2022-04-03	4:00pm 	M	  	SFU  	at	  	SHU  	 	   	 	 			2022-04-03T20:00:00.000Z		   	4:00 PM	Fairfield, CT				[History](/sports/mens-tennis/opponent-history/sacred-heart-university/34)
 DUKE	 20413	2022-04-03	5:00pm 	M	  	NCAT 	at	  	DUKE 	 	   	 	 			2022-04-03T21:00:00.000Z		   	5 p.m.	Durham, NC	Ambler Tennis Stadium			[Live Stats](http://sidearmstats.com/duke/mten/)
 NCAT	  3991	2022-04-03	5:00pm 	M	  	NCAT 	at	  	DUKE 	 	   	 	 			2022-04-03T21:00:00.000Z		   	5 p.m.	Durham, NC				[History](/sports/mens-tennis/opponent-history/duke-university/58)
 MARQ	  9040	2022-04-03	6:00pm 	M	  	MARQ 	at	  	DEP  	 	   	 	 			2022-04-03T22:00:00.000Z		CT 	5 P.M. CT	Chicago, IL				[History](/sports/mens-tennis/opponent-history/depaul-university/40)
  DEP	  5207	2022-04-03	6:15pm 	M	  	MARQ 	at	  	DEP  	 	   	 	 			2022-04-03T22:15:00.000Z		CT 	5:15 P.M. CT	Chicago, IL	[XS Tennis Village](/facilities/?id=12)			
   NW	 19829	2022-04-03	7:30pm 	M	  	ILST 	at	  	NW   	 	   	 	 			2022-04-03T23:30:00.000Z		CT 	6:30 p.m. CT	Evanston, IL				
 ILST	 18142	2022-04-03	7:30pm 	M	  	ILST 	at	  	NW   	 	   	 	 			2022-04-03T23:30:00.000Z		   	6:30 p.m.	Evanston, IL				
  SMU	 12465	2022-04-04	11:00am	M	  	MEM  	at	  	SMU  	 	   	 	 			2022-04-04T15:00:00.000Z		   	10:00 a.m	Dallas	[Styslinger / Altec Tennis Complex](/facilities/?id=20)			[Live Stats](https://smumustangs.com/sports/2017/1/12/sports-mten-live-scoring.aspx)
  MEM	 17893	2022-04-04	2:00pm 	M	  	MEM  	at	  	SMU  	 	   	 	 			2022-04-04T18:00:00.000Z		   	1 P.M.	Dallas, TX				
 MONM	 18118	2022-04-04	3:00pm 	M	  	MONM 	at	  	QUIN 	 	   	 	C			2022-04-04T19:00:00.000Z		   	3:00 PM	Hamden, CT				[History](/sports/mens-tennis/opponent-history/quinnipiac-university/74)
 QUIN	 19797	2022-04-04	3:00pm 	M	  	MONM 	at	  	QUIN 	 	   	 	C			2022-04-04T19:00:00.000Z		   	3:00 PM	Guilford Racquet Club				[History](/sports/mens-tennis/opponent-history/monmouth-university/107)
 ELON	  7542	2022-04-05	2:30pm 	M	  	ELON 	at	  	JMU  	 	   	 	 			2022-04-05T18:30:00.000Z		   	2:30 p.m.	Harrisonburg, VA				
  JMU	 18659	2022-04-05	2:30pm 	M	  	ELON 	at	  	JMU  	 	   	 	C			2022-04-05T18:30:00.000Z		   	2:30 p.m.	Harrisonburg, VA	[Hillside Courts](/facilities/?id=11)			[Live Stats](http://statb.us/b/381557) [History](/sports/mens-tennis/opponent-history/elon/151)
 BUCK	 17684	2022-04-05	3:30pm 	M	  	BUCK 	at	  	BUP  	 	   	 	 			2022-04-05T19:30:00.000Z		   	3:30 p.m.	Bloomsburg, PA				
 NOVA	 14293	2022-04-06	TBA    	M	  	DREX 	at	  	NOVA 	 	   	 	 			                        		   		Villanova, PA				
 RICH	  9025	2022-04-06	       	M	  	LU   	at	  	RICH 	 	   	 	 			                        		   		Richmond, VA				[History](/sports/mens-tennis/opponent-history/longwood-university/157)
  SJU	 13338	2022-04-06	TBA    	M	  	SHU  	at	  	SJU  	 	   	 	 			                        		   		Queens, NY				[History](/sports/mens-tennis/opponent-history/sacred-heart-university/136)
  XAV	  9512	2022-04-06	       	M	  	SLU  	vs	  	XAV  	 	   	N	 			                        		   						[History](/sports/mens-tennis/opponent-history/saint-louis-university/89)
 DREX	  9033	2022-04-06	2:00pm 	M	  	DREX 	at	  	NOVA 	 	   	 	 			2022-04-06T18:00:00.000Z		   	2 p.m.	Villanova, PA				
 GASO	 13347	2022-04-06	2:00pm 	M	  	GAST 	at	  	GASO 	 	   	 	C			2022-04-06T18:00:00.000Z		   	2:00 PM	Statesboro, GA	[Wallis Tennis Center](/facilities/?id=10)			[Live Stats](https://jerseymakers.com/GaSouthern/tennis/)
 GAST	  8084	2022-04-06	2:00pm 	M	  	GAST 	at	  	GASO 	 	   	 	C			2022-04-06T18:00:00.000Z		   	2:00 PM	Statesboro, GA				[History](/sports/mens-tennis/opponent-history/georgia-southern-university/55)
   LU	  7993	2022-04-06	2:00pm 	M	  	LU   	at	  	RICH 	 	   	 	 			2022-04-06T18:00:00.000Z		   	2 p.m.	Richmond, VA				[History](/sports/mens-tennis/opponent-history/university-of-richmond/20)
 JOES	  8244	2022-04-06	2:30pm 	M	  	DEL  	at	  	JOES 	 	   	 	 			2022-04-06T18:30:00.000Z		   	2:30 PM	SJU Tennis Complex				[History](/sports/mens-tennis/opponent-history/university-of-delaware/109)
GWEBB	  7070	2022-04-06	2:30pm 	M	  	GWEBB	at	  	UNCA 	 	   	 	C			2022-04-06T18:30:00.000Z		   	2:30 PM	Asheville, NC				
 UNCA	  5995	2022-04-06	2:30pm 	M	  	GWEBB	at	  	UNCA 	 	   	 	C			2022-04-06T18:30:00.000Z		   	2:30 PM	Asheville, NC	[The Asheville Racquet Club Downtown](/facilities/?id=1)			[History](/sports/mens-tennis/opponent-history/gardner-webb-university/98)
  CoC	 10792	2022-04-06	3:00pm 	M	  	CIT  	at	  	CoC  	 	   	 	 			2022-04-06T19:00:00.000Z		   	3:00 PM		[CofC Tennis Center at Patriots Point](https://cofcsports.com/sports/2006/12/8/717706.aspx)			
  CIT	  9330	2022-04-06	3:00pm 	M	  	CIT  	at	  	CoC  	 	   	 	 			2022-04-06T19:00:00.000Z		   	3 p.m.	Patriots Point				[History](/sports/mens-tennis/opponent-history/college-of-charleston/25)
 SALA	  9577	2022-04-06	3:00pm 	M	  	SALA 	at	  	TROY 	 	   	 	 			2022-04-06T19:00:00.000Z		   	2:00 PM	Troy, AL				[History](/sports/mens-tennis/opponent-history/troy-university/2)
  LOU	 23482	2022-04-06	3:30pm 	M	  	LOU  	  	  	ND   	 	   	 	C			2022-04-06T19:30:00.000Z		   	3:30 PM	South Bend, IN				[History](/sports/mens-tennis/opponent-history/university-of-notre-dame/14)
  LOY	 15246	2022-04-06	3:30pm 	M	  	MSM  	at	  	LOY  	 	   	 	 			2022-04-06T19:30:00.000Z		   	3:30 p.m.	Baltimore, MD	[McClure Tennis Center at Ridley Athletic Complex](/facilities/?id=5)			
  W&M	 15215	2022-04-06	4:00pm 	M	  	VCU  	at	  	W&M  	 	   	 	 			2022-04-06T20:00:00.000Z		   	4 PM	Williamsburg, VA	[Millie West Tennis Facility](/facilities/?id=6)			[History](/sports/mens-tennis/opponent-history/virginia-commonwealth-university/16)
  CIT	  9331	2022-04-07	       	M	  	ETSU 	at	  	CIT  	 	   	 	C			                        		   		Charleston, SC				[History](/sports/mens-tennis/opponent-history/east-tennessee-state-university/7)
