---
division: d1
gender: M
matches: 1120
version: 2
---
dateET	timeET	rank	team	at	oppRank	opponent	outcome	score	location	conference	gender	division	teamId	opponentId	dualId	date
2022-04-02	 2:00pm	  	JKST 	at	  	ALA&M	 	   	A	C	M	d1     				2022-04-02T18:00:00.000Z
2022-04-02	 2:00pm	  	UTSA 	at	  	W&M  	 	   	A	 	M	d1     				2022-04-02T18:00:00.000Z
2022-04-02	 2:00pm	  	MORG 	at	  	HOW  	 	   	A	C	M	d1     				2022-04-02T18:00:00.000Z
2022-04-02	 2:00pm	  	AFA  	at	  	UNM  	 	   	A	C	M	d1     				2022-04-02T18:00:00.000Z
2022-04-02	 3:00pm	  	BYU  	at	  	USD  	 	   	A	C	M	d1     				2022-04-02T19:00:00.000Z
2022-04-02	 5:15pm	  	CRE  	at	  	DEP  	 	   	A	C	M	d1     				2022-04-02T21:15:00.000Z
2022-04-02	 4:00pm	  	MERCY	at	  	DUQ  	 	   	A	 	M	d2/d1  				2022-04-02T20:00:00.000Z
2022-04-03	 1:00pm	  	VANDY	at	 1	FLA  	 	   	A	C	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 2:00pm	 5	TCU  	at	 2	BAY  	 	   	A	C	M	d1     				2022-04-03T18:00:00.000Z
2022-04-03	 1:00pm	  	TTU  	at	 3	TEX  	 	   	A	C	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 3:00pm	 9	USC  	at	  	WASH 	 	   	A	C	M	d1     				2022-04-03T19:00:00.000Z
2022-04-03	 2:00pm	11	UCF  	at	  	TULN 	 	   	A	C	M	d1     				2022-04-03T18:00:00.000Z
2022-04-03	12:00pm	12	UK   	at	13	SCAR 	 	   	A	C	M	d1     				2022-04-03T16:00:00.000Z
2022-04-03	 4:00pm	16	STAN 	at	  	AZST 	 	   	A	C	M	d1     				2022-04-03T20:00:00.000Z
2022-04-03	12:00pm	  	MSU  	at	23	ILL  	 	   	A	C	M	d1     				2022-04-03T16:00:00.000Z
2022-04-03	 3:00pm	25	UCLA 	at	  	ORE  	 	   	A	C	M	d1     				2022-04-03T19:00:00.000Z
2022-04-03	10:00am	  	BU   	at	  	BUCK 	 	   	A	C	M	d1     				2022-04-03T14:00:00.000Z
2022-04-03	11:00am	  	BING 	at	  	WMU  	 	   	A	C	M	d1     				2022-04-03T15:00:00.000Z
2022-04-03	11:00am	  	CHAR 	at	  	ODU  	 	   	A	 	M	d1     				2022-04-03T15:00:00.000Z
2022-04-03	12:00pm	  	KENN 	at	  	FGCU 	 	   	A	C	M	d1     				2022-04-03T16:00:00.000Z
2022-04-03	12:00pm	  	NCST 	at	  	ND   	 	   	A	C	M	d1     				2022-04-03T16:00:00.000Z
2022-04-03	12:00pm	  	UTSA 	at	  	VCU  	 	   	A	 	M	d1     				2022-04-03T16:00:00.000Z
2022-04-03	 1:00pm	  	YALE 	at	  	BROWN	 	   	A	C	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 1:00pm	  	CHAT 	at	  	ETSU 	 	   	A	C	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 1:00pm	  	STET 	at	  	JVST 	 	   	A	C	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 1:00pm	  	NJIT 	at	  	SJU  	 	   	A	 	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 1:00pm	  	WOF  	at	  	SAM  	 	   	A	C	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 1:00pm	  	NEV  	at	  	USU  	 	   	A	C	M	d1     				2022-04-03T17:00:00.000Z
2022-04-03	 2:00pm	  	UNLV 	at	  	BOISE	 	   	A	C	M	d1     				2022-04-03T18:00:00.000Z
2022-04-03	 2:00pm	  	GAST 	at	  	PRES 	 	   	A	 	M	d1     				2022-04-03T18:00:00.000Z
2022-04-03	 2:00pm	  	SCLAR	at	  	GONZ 	 	   	A	C	M	d1     				2022-04-03T18:00:00.000Z
2022-04-03	 2:00pm	  	TULSA	at	  	OKST 	 	   	A	 	M	d1     				2022-04-03T18:00:00.000Z
2022-04-03	 2:00pm	  	ARK  	at	  	BAMA 	 	   	A	C	M	d1     				2022-04-03T18:00:00.000Z
2022-04-03	 3:00pm	  	ALA&M	at	  	AUB  	 	   	A	 	M	d1     				2022-04-03T19:00:00.000Z
2022-04-03	 4:00pm	  	CPOLY	at	  	UCI  	 	   	A	C	M	d1     				2022-04-03T20:00:00.000Z
2022-04-03	 4:00pm	  	SFU  	at	  	SHU  	 	   	A	C	M	d1     				2022-04-03T20:00:00.000Z
2022-04-04	11:00am	  	MEM  	at	  	SMU  	 	   	A	C	M	d1     				2022-04-04T15:00:00.000Z
2022-04-04	 2:00pm	  	CPOLY	at	  	UCR  	 	   	A	C	M	d1     				2022-04-04T18:00:00.000Z
2022-04-05	 2:30pm	  	ELON 	at	  	JMU  	 	   	A	 	M	d1     				2022-04-05T18:30:00.000Z
2022-04-06	 3:30pm	  	MSM  	at	  	LOY  	 	   	A	 	M	d1     				2022-04-06T19:30:00.000Z
2022-04-06	 4:00pm	  	LOU  	at	  	ND   	 	   	A	C	M	d1     				2022-04-06T20:00:00.000Z
2022-04-07	 1:00am	  	ETSU 	at	  	CIT  	 	   	A	C	M	d1     				2022-04-07T05:00:00.000Z
2022-04-07	 3:00pm	  	SHU  	at	  	NJIT 	 	   	A	 	M	d1     				2022-04-07T19:00:00.000Z
2022-04-07	 3:00pm	  	STEV 	at	  	LOY  	 	   	A	 	M	d3/d1  				2022-04-07T19:00:00.000Z
2022-04-08	 7:00pm	 1	FLA  	at	  	BAMA 	 	   	A	C	M	d1     				2022-04-08T23:00:00.000Z
2022-04-08	 7:00pm	  	OKST 	at	 2	BAY  	 	   	A	C	M	d1     				2022-04-08T23:00:00.000Z
2022-04-08	10:00pm	 3	TEX  	at	 5	TCU  	 	   	A	C	M	d1     				2022-04-09T02:00:00.000Z
2022-04-08	 1:00pm	 4	TENN 	at	12	UK   	 	   	A	C	M	d1     				2022-04-08T17:00:00.000Z
2022-04-08	 3:00pm	 7	UVA  	at	  	FSU  	 	   	A	C	M	d1     				2022-04-08T19:00:00.000Z
2022-04-08	 6:00pm	11	UCF  	at	  	TULSA	 	   	A	C	M	d1     				2022-04-08T22:00:00.000Z
2022-04-08	 5:00pm	  	UTAH 	at	15	ARIZ 	 	   	A	C	M	d1     				2022-04-08T21:00:00.000Z
2022-04-08	 6:00pm	23	ILL  	at	  	NEB  	 	   	A	C	M	d1     				2022-04-08T22:00:00.000Z
2022-04-08	 7:00pm	24	OKLA 	at	  	TTU  	 	   	A	C	M	d1     				2022-04-08T23:00:00.000Z
2022-04-08	 2:00am	  	CHIC 	vs	  	LAMAR	 	   	N	C	M	d1     				2022-04-08T06:00:00.000Z
2022-04-08	 2:32am	  	VCU  	at	  	ELON 	 	   	A	 	M	d1     				2022-04-08T06:32:00.000Z
2022-04-08	11:00am	  	SEA  	vs	  	UTRGV	 	   	N	C	M	d1     				2022-04-08T15:00:00.000Z
2022-04-08	 1:30pm	  	DUQ  	at	  	JOES 	 	   	A	C	M	d1     				2022-04-08T17:30:00.000Z
2022-04-08	 2:00pm	  	WMU  	at	  	BALL 	 	   	A	C	M	d1     				2022-04-08T18:00:00.000Z
2022-04-08	 2:00pm	  	DREX 	at	  	TEM  	 	   	A	 	M	d1     				2022-04-08T18:00:00.000Z
2022-04-08	 2:00pm	  	SDSU 	at	  	UNLV 	 	   	A	C	M	d1     				2022-04-08T18:00:00.000Z
2022-04-08	 2:00pm	  	HAW  	at	  	UCR  	 	   	A	C	M	d1     				2022-04-08T18:00:00.000Z
2022-04-08	 2:00pm	  	UNM  	at	  	NEV  	 	   	A	C	M	d1     				2022-04-08T18:00:00.000Z
2022-04-08	 3:00pm	  	LIB  	at	  	BELL 	 	   	A	C	M	d1     				2022-04-08T19:00:00.000Z
2022-04-08	 3:00pm	  	IND  	at	  	MSU  	 	   	A	C	M	d1     				2022-04-08T19:00:00.000Z
2022-04-08	 3:00pm	  	VT   	at	  	MIA  	 	   	A	C	M	d1     				2022-04-08T19:00:00.000Z
2022-04-08	 4:00pm	  	BOISE	at	  	AFA  	 	   	A	C	M	d1     				2022-04-08T20:00:00.000Z
2022-04-08	 4:00pm	  	ND   	at	  	BC   	 	   	A	C	M	d1     				2022-04-08T20:00:00.000Z
2022-04-08	 4:00pm	  	NW   	at	  	WIS  	 	   	A	C	M	d1     				2022-04-08T20:00:00.000Z
2022-04-08	 4:30pm	  	ORE  	at	  	CAL  	 	   	A	C	M	d1     				2022-04-08T20:30:00.000Z
2022-04-08	 5:00pm	  	LIP  	at	  	FGCU 	 	   	A	C	M	d1     				2022-04-08T21:00:00.000Z
2022-04-08	 5:30pm	  	ALA&M	at	  	MTSU 	 	   	A	 	M	d1     				2022-04-08T21:30:00.000Z
2022-04-08	 6:00pm	  	GT   	at	  	NCST 	 	   	A	C	M	d1     				2022-04-08T22:00:00.000Z
2022-04-08	 2:00pm	  	MIDLN	at	  	CRE  	 	   	A	 	M	naia/d1				2022-04-08T18:00:00.000Z
2022-04-09	 6:00pm	 9	USC  	at	25	UCLA 	 	   	A	C	M	d1     				2022-04-09T22:00:00.000Z
2022-04-09	 2:00pm	21	HARV 	at	  	CLMB 	 	   	A	C	M	d1     				2022-04-09T18:00:00.000Z
2022-04-09	 1:00am	  	MER  	at	  	ETSU 	 	   	A	C	M	d1     				2022-04-09T05:00:00.000Z
2022-04-09	 2:00am	  	LAMAR	vs	  	NMSU 	 	   	N	C	M	d1     				2022-04-09T06:00:00.000Z
2022-04-09	10:00am	  	HOW  	at	  	NAVY 	 	   	A	 	M	d1     				2022-04-09T14:00:00.000Z
2022-04-09	11:00am	  	GCU  	vs	  	UTRGV	 	   	N	C	M	d1     				2022-04-09T15:00:00.000Z
2022-04-09	12:00pm	  	JMU  	at	  	DEL  	 	   	A	 	M	d1     				2022-04-09T16:00:00.000Z
2022-04-09	12:00pm	  	RICE 	at	  	UTSA 	 	   	A	 	M	d1     				2022-04-09T16:00:00.000Z
2022-04-09	 1:00pm	  	BROWN	at	  	PRIN 	 	   	A	C	M	d1     				2022-04-09T17:00:00.000Z
2022-04-09	 1:00pm	  	PRES 	at	  	CAMP 	 	   	A	C	M	d1     				2022-04-09T17:00:00.000Z
2022-04-09	 1:00pm	  	YALE 	at	  	PRIN 	 	   	A	C	M	d1     				2022-04-09T17:00:00.000Z
2022-04-09	 2:00pm	  	BYU  	at	  	SCLAR	 	   	A	C	M	d1     				2022-04-09T18:00:00.000Z
2022-04-09	 2:00pm	  	BUCK 	at	  	NAVY 	 	   	A	C	M	d1     				2022-04-09T18:00:00.000Z
2022-04-09	 2:00pm	  	HOF  	at	  	TEM  	 	   	A	 	M	d1     				2022-04-09T18:00:00.000Z
2022-04-09	 3:00pm	  	UCD  	at	  	CPOLY	 	   	A	C	M	d1     				2022-04-09T19:00:00.000Z
2022-04-09	 3:00pm	  	CRE  	at	  	DRAKE	 	   	A	 	M	d1     				2022-04-09T19:00:00.000Z
2022-04-09	 3:00pm	  	WASH 	at	  	CAL  	 	   	A	C	M	d1     				2022-04-09T19:00:00.000Z
2022-04-09	 4:00pm	  	SF   	at	  	USD  	 	   	A	C	M	d1     				2022-04-09T20:00:00.000Z
2022-04-09	 1:00pm	  	DUQ  	at	  	MILL 	 	   	A	 	M	d1/d2  				2022-04-09T17:00:00.000Z
2022-04-10	 1:00pm	 1	FLA  	at	  	AUB  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 2:00pm	24	OKLA 	at	 2	BAY  	 	   	A	C	M	d1     				2022-04-10T18:00:00.000Z
2022-04-10	 1:00pm	 4	TENN 	at	  	VANDY	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	 7	UVA  	at	  	MIA  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	11	UCF  	at	  	MEM  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 2:00pm	13	SCAR 	at	  	BAMA 	 	   	A	C	M	d1     				2022-04-10T18:00:00.000Z
2022-04-10	 6:00pm	  	UTRGV	at	19	A&M  	 	   	A	 	M	d1     				2022-04-10T22:00:00.000Z
2022-04-10	 1:00pm	21	HARV 	at	  	COR  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	23	ILL  	at	  	WIS  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 4:00am	  	USU  	at	  	SDSU 	 	   	A	C	M	d1     				2022-04-10T08:00:00.000Z
2022-04-10	10:00am	  	MTST 	at	  	IDAHO	 	   	A	C	M	d1     				2022-04-10T14:00:00.000Z
2022-04-10	11:00am	  	BUCK 	at	  	LOY  	 	   	A	C	M	d1     				2022-04-10T15:00:00.000Z
2022-04-10	11:00am	  	GMU  	at	  	TEM  	 	   	A	 	M	d1     				2022-04-10T15:00:00.000Z
2022-04-10	11:00am	  	SIEN 	at	  	MONM 	 	   	A	C	M	d1     				2022-04-10T15:00:00.000Z
2022-04-10	12:00pm	  	TNST 	at	  	ALA&M	 	   	A	 	M	d1     				2022-04-10T16:00:00.000Z
2022-04-10	12:00pm	  	CLEM 	at	  	NCST 	 	   	A	C	M	d1     				2022-04-10T16:00:00.000Z
2022-04-10	12:00pm	  	JVST 	at	  	FGCU 	 	   	A	C	M	d1     				2022-04-10T16:00:00.000Z
2022-04-10	12:00pm	  	NAVY 	at	  	HC   	 	   	A	C	M	d1     				2022-04-10T16:00:00.000Z
2022-04-10	12:00pm	  	NAVY 	at	  	LAF  	 	   	A	C	M	d1     				2022-04-10T16:00:00.000Z
2022-04-10	12:00pm	  	PUR  	at	  	MSU  	 	   	A	C	M	d1     				2022-04-10T16:00:00.000Z
2022-04-10	12:00pm	  	NJIT 	at	  	DEL  	 	   	A	 	M	d1     				2022-04-10T16:00:00.000Z
2022-04-10	 1:00pm	  	BROWN	at	  	PENN 	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	  	CIT  	at	  	WOF  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	  	VT   	at	  	FSU  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	  	LIB  	at	  	VCU  	 	   	A	 	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	  	NW   	at	  	NEB  	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	  	UNCG 	at	  	PRES 	 	   	A	 	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	  	SMU  	at	  	TULN 	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 1:00pm	  	YALE 	at	  	PENN 	 	   	A	C	M	d1     				2022-04-10T17:00:00.000Z
2022-04-10	 2:00pm	  	BOISE	at	  	UNM  	 	   	A	C	M	d1     				2022-04-10T18:00:00.000Z
2022-04-10	 2:00pm	  	OKST 	at	  	TTU  	 	   	A	C	M	d1     				2022-04-10T18:00:00.000Z
2022-04-10	 2:00pm	  	UNA  	at	  	STET 	 	   	A	C	M	d1     				2022-04-10T18:00:00.000Z
2022-04-10	 2:00pm	  	UNLV 	at	  	AFA  	 	   	A	C	M	d1     				2022-04-10T18:00:00.000Z
2022-04-10	 2:00pm	  	WMU  	at	  	TOL  	 	   	A	C	M	d1     				2022-04-10T18:00:00.000Z
2022-04-10	 3:00pm	  	UCSD 	at	  	CPOLY	 	   	A	C	M	d1     				2022-04-10T19:00:00.000Z
2022-04-10	 4:00pm	  	UTAH 	at	  	AZST 	 	   	A	C	M	d1     				2022-04-10T20:00:00.000Z
2022-04-10	 4:00pm	  	USD  	at	  	SCLAR	 	   	A	C	M	d1     				2022-04-10T20:00:00.000Z
2022-04-12	 1:00am	  	ETSU 	at	  	FUR  	 	   	A	C	M	d1     				2022-04-12T05:00:00.000Z
2022-04-13	 3:00pm	 7	UVA  	at	  	VT   	 	   	A	C	M	d1     				2022-04-13T19:00:00.000Z
2022-04-13	 8:00pm	  	USD  	at	 9	USC  	 	   	A	 	M	d1     				2022-04-14T00:00:00.000Z
2022-04-13	 2:00pm	  	CPOLY	vs	  	SCLAR	 	   	N	 	M	d1     				2022-04-13T18:00:00.000Z
2022-04-14	 7:00pm	 3	TEX  	at	24	OKLA 	 	   	A	C	M	d1     				2022-04-14T23:00:00.000Z
2022-04-14	 6:00pm	 5	TCU  	at	  	OKST 	 	   	A	C	M	d1     				2022-04-14T22:00:00.000Z
2022-04-14	 4:00pm	  	CPOLY	at	16	STAN 	 	   	A	 	M	d1     				2022-04-14T20:00:00.000Z
2022-04-14	 2:00pm	  	STET 	at	  	BELL 	 	   	A	C	M	d1     				2022-04-14T18:00:00.000Z
2022-04-14	 2:00pm	  	SACST	at	  	MTST 	 	   	A	C	M	d1     				2022-04-14T18:00:00.000Z
2022-04-14	 3:00pm	  	UNF  	at	  	LIB  	 	   	A	C	M	d1     				2022-04-14T19:00:00.000Z
2022-04-15	 5:00pm	  	BAMA 	at	 4	TENN 	 	   	A	C	M	d1     				2022-04-15T21:00:00.000Z
2022-04-15	 5:00pm	 9	USC  	at	  	UTAH 	 	   	A	C	M	d1     				2022-04-15T21:00:00.000Z
2022-04-15	 4:00pm	19	A&M  	at	13	SCAR 	 	   	A	C	M	d1     				2022-04-15T20:00:00.000Z
2022-04-15	 2:00pm	  	ARK  	at	18	MISS 	 	   	A	C	M	d1     				2022-04-15T18:00:00.000Z
2022-04-15	 4:00pm	  	VANDY	at	20	MSST 	 	   	A	C	M	d1     				2022-04-15T20:00:00.000Z
2022-04-15	12:00pm	  	UTSA 	at	  	LAMAR	 	   	A	 	M	d1     				2022-04-15T16:00:00.000Z
2022-04-15	12:00pm	  	MSU  	at	  	PSU  	 	   	A	C	M	d1     				2022-04-15T16:00:00.000Z
2022-04-15	 1:00pm	  	NJIT 	at	  	HOF  	 	   	A	 	M	d1     				2022-04-15T17:00:00.000Z
2022-04-15	 1:00pm	  	ODU  	at	  	VCU  	 	   	A	 	M	d1     				2022-04-15T17:00:00.000Z
2022-04-15	 3:00pm	  	BC   	at	  	VT   	 	   	A	C	M	d1     				2022-04-15T19:00:00.000Z
2022-04-15	 3:00pm	  	WOF  	at	  	FUR  	 	   	A	C	M	d1     				2022-04-15T19:00:00.000Z
2022-04-15	 3:00pm	  	WIS  	at	  	IND  	 	   	A	C	M	d1     				2022-04-15T19:00:00.000Z
2022-04-15	 6:00pm	  	DUKE 	at	  	NCST 	 	   	A	C	M	d1     				2022-04-15T22:00:00.000Z
2022-04-15	 6:00pm	  	JMU  	vs	  	MORG 	 	   	N	 	M	d1     				2022-04-15T22:00:00.000Z
2022-04-15	12:00pm	  	DUQ  	at	  	CMU  	 	   	A	 	M	d1/d3  				2022-04-15T16:00:00.000Z
2022-04-15	 5:00pm	  	DOANE	at	  	CRE  	 	   	A	 	M	naia/d1				2022-04-15T21:00:00.000Z
2022-04-16	 6:00pm	 2	BAY  	at	  	TTU  	 	   	A	C	M	d1     				2022-04-16T22:00:00.000Z
2022-04-16	 2:00pm	 3	TEX  	at	  	OKST 	 	   	A	C	M	d1     				2022-04-16T18:00:00.000Z
2022-04-16	 6:00pm	 5	TCU  	at	24	OKLA 	 	   	A	C	M	d1     				2022-04-16T22:00:00.000Z
2022-04-16	 1:00pm	  	PRIN 	at	21	HARV 	 	   	A	C	M	d1     				2022-04-16T17:00:00.000Z
2022-04-16	 4:00am	  	UNM  	at	  	SDSU 	 	   	A	C	M	d1     				2022-04-16T08:00:00.000Z
2022-04-16	10:00am	  	FGCU 	at	  	UNA  	 	   	A	C	M	d1     				2022-04-16T14:00:00.000Z
2022-04-16	12:00pm	  	NAVY 	at	  	COLG 	 	   	A	C	M	d1     				2022-04-16T16:00:00.000Z
2022-04-16	12:00pm	  	RICE 	at	  	SMU  	 	   	A	 	M	d1     				2022-04-16T16:00:00.000Z
2022-04-16	 1:00pm	  	BOISE	at	  	USU  	 	   	A	C	M	d1     				2022-04-16T17:00:00.000Z
2022-04-16	 1:00pm	  	CLMB 	at	  	BROWN	 	   	A	C	M	d1     				2022-04-16T17:00:00.000Z
2022-04-16	 1:00pm	  	W&M  	at	  	ODU  	 	   	A	 	M	d1     				2022-04-16T17:00:00.000Z
2022-04-16	 1:00pm	  	ETSU 	at	  	VCU  	 	   	A	 	M	d1     				2022-04-16T17:00:00.000Z
2022-04-16	 1:00pm	  	UTRGV	at	  	PVA&M	 	   	A	 	M	d1     				2022-04-16T17:00:00.000Z
2022-04-16	 1:00pm	  	NEB  	at	  	PUR  	 	   	A	C	M	d1     				2022-04-16T17:00:00.000Z
2022-04-16	 2:00pm	  	COR  	at	  	YALE 	 	   	A	C	M	d1     				2022-04-16T18:00:00.000Z
2022-04-16	 2:00pm	  	NAVY 	at	  	NORF 	 	   	A	 	M	d1     				2022-04-16T18:00:00.000Z
2022-04-16	 3:00pm	  	STET 	at	  	LIB  	 	   	A	C	M	d1     				2022-04-16T19:00:00.000Z
2022-04-16	 3:00pm	  	WMU  	at	  	NIU  	 	   	A	C	M	d1     				2022-04-16T19:00:00.000Z
2022-04-16	 3:00pm	  	AFA  	at	  	UNLV 	 	   	A	C	M	d1     				2022-04-16T19:00:00.000Z
2022-04-16	 5:00pm	  	TXDAL	at	  	SMU  	 	   	A	 	M	d3/d1  				2022-04-16T21:00:00.000Z
2022-04-17	 5:00pm	19	A&M  	at	 1	FLA  	 	   	A	C	M	d1     				2022-04-17T21:00:00.000Z
2022-04-17	 1:00pm	  	AUB  	at	 4	TENN 	 	   	A	C	M	d1     				2022-04-17T17:00:00.000Z
2022-04-17	12:00pm	  	MSU  	at	 6	OSU  	 	   	A	C	M	d1     				2022-04-17T16:00:00.000Z
2022-04-17	 1:00pm	  	BC   	at	 7	UVA  	 	   	A	C	M	d1     				2022-04-17T17:00:00.000Z
2022-04-17	 2:00pm	  	BAMA 	at	 8	UGA  	 	   	A	C	M	d1     				2022-04-17T18:00:00.000Z
2022-04-17	 6:00pm	10	NCWES	at	  	WAKE 	 	   	A	 	M	d3/d1  				2022-04-17T22:00:00.000Z
2022-04-17	12:00pm	14	UNC  	at	  	NCST 	 	   	A	C	M	d1     				2022-04-17T16:00:00.000Z
2022-04-17	 4:30pm	16	STAN 	at	  	CAL  	 	   	A	C	M	d1     				2022-04-17T20:30:00.000Z
2022-04-17	 2:00pm	  	VANDY	at	18	MISS 	 	   	A	C	M	d1     				2022-04-17T18:00:00.000Z
2022-04-17	 1:00pm	  	PENN 	at	21	HARV 	 	   	A	C	M	d1     				2022-04-17T17:00:00.000Z
2022-04-17	 3:00pm	22	PEPP 	at	  	USD  	 	   	A	C	M	d1     				2022-04-17T19:00:00.000Z
2022-04-17	 5:00pm	25	UCLA 	at	  	UTAH 	 	   	A	C	M	d1     				2022-04-17T21:00:00.000Z
2022-04-17	12:00pm	  	WIS  	at	  	PUR  	 	   	A	C	M	d1     				2022-04-17T16:00:00.000Z
2022-04-17	 1:00pm	  	COR  	at	  	BROWN	 	   	A	C	M	d1     				2022-04-17T17:00:00.000Z
2022-04-17	 1:00pm	  	NEB  	at	  	IND  	 	   	A	C	M	d1     				2022-04-17T17:00:00.000Z
2022-04-17	 2:00pm	  	CLMB 	at	  	YALE 	 	   	A	C	M	d1     				2022-04-17T18:00:00.000Z
2022-04-17	 4:00pm	  	JMU  	at	  	PSU  	 	   	A	 	M	d1     				2022-04-17T20:00:00.000Z
2022-04-18	 2:00pm	  	LOY  	at	  	RIDER	 	   	A	 	M	d1     				2022-04-18T18:00:00.000Z
2022-04-18	 7:00pm	  	SMU  	at	  	TULSA	 	   	A	C	M	d1     				2022-04-18T23:00:00.000Z
2022-04-20	 3:00pm	  	LOY  	at	  	NAVY 	 	   	A	C	M	d1     				2022-04-20T19:00:00.000Z
2022-04-20	 3:00pm	  	NAVY 	at	  	MSM  	 	   	A	 	M	d1     				2022-04-20T19:00:00.000Z
2022-04-21	12:00pm	  	SDSU 	at	  	BOISE	 	   	A	C	M	d1     				2022-04-21T16:00:00.000Z
2022-04-21	 4:00pm	  	USU  	at	  	AFA  	 	   	A	C	M	d1     				2022-04-21T20:00:00.000Z
2022-04-22	 4:00pm	 6	OSU  	at	  	WIS  	 	   	A	C	M	d1     				2022-04-22T20:00:00.000Z
2022-04-22	 2:00pm	21	HARV 	at	  	BROWN	 	   	A	C	M	d1     				2022-04-22T18:00:00.000Z
2022-04-22	 3:00pm	  	VCU  	at	  	W&M  	 	   	A	 	M	d1     				2022-04-22T19:00:00.000Z
2022-04-22	 3:00pm	  	DART 	at	  	YALE 	 	   	A	C	M	d1     				2022-04-22T19:00:00.000Z
2022-04-22	 6:00pm	  	PSU  	at	  	NEB  	 	   	A	C	M	d1     				2022-04-22T22:00:00.000Z
2022-04-23	12:00pm	  	MSU  	at	17	MICH 	 	   	A	C	M	d1     				2022-04-23T16:00:00.000Z
2022-04-23	 3:00am	  	USU  	at	  	UNM  	 	   	A	C	M	d1     				2022-04-23T07:00:00.000Z
2022-04-23	 4:00am	  	SDSU 	at	  	NEV  	 	   	A	C	M	d1     				2022-04-23T08:00:00.000Z
2022-04-23	12:00pm	  	DUQ  	vs	  	FORD 	 	   	N	C	M	d1     				2022-04-23T16:00:00.000Z
2022-04-23	 1:00pm	  	ARMY 	at	  	NAVY 	 	   	A	C	M	d1     				2022-04-23T17:00:00.000Z
2022-04-23	 1:30pm	  	UCSB 	at	  	CPOLY	 	   	A	C	M	d1     				2022-04-23T17:30:00.000Z
2022-04-23	 2:00pm	  	LEH  	at	  	BUCK 	 	   	A	C	M	d1     				2022-04-23T18:00:00.000Z
2022-04-23	 2:00pm	  	MONT 	at	  	MTST 	 	   	A	C	M	d1     				2022-04-23T18:00:00.000Z
2022-04-23	 4:00pm	  	USD  	at	  	PAC  	 	   	A	C	M	d1     				2022-04-23T20:00:00.000Z
2022-04-24	 1:00pm	 6	OSU  	at	  	NEB  	 	   	A	C	M	d1     				2022-04-24T17:00:00.000Z
2022-04-24	 2:00pm	  	YALE 	at	21	HARV 	 	   	A	C	M	d1     				2022-04-24T18:00:00.000Z
2022-04-24	11:00am	  	DUQ  	at	  	GMU  	 	   	A	C	M	d1     				2022-04-24T15:00:00.000Z
2022-04-24	 1:00pm	  	BROWN	at	  	DART 	 	   	A	C	M	d1     				2022-04-24T17:00:00.000Z
2022-04-24	 1:00pm	  	PSU  	at	  	WIS  	 	   	A	C	M	d1     				2022-04-24T17:00:00.000Z
2022-04-24	 2:00pm	  	SCLAR	at	  	LOYM 	 	   	A	C	M	d1     				2022-04-24T18:00:00.000Z
2022-04-24	 2:00pm	  	HAW  	at	  	UCI  	 	   	A	C	M	d1     				2022-04-24T18:00:00.000Z
2022-04-24	 3:00pm	  	USD  	at	  	SMCC 	 	   	A	C	M	d1     				2022-04-24T19:00:00.000Z
2022-04-24	11:00am	  	HRTCC	at	  	LOY  	 	   	A	 	M	juco/d1				2022-04-24T15:00:00.000Z
2022-04-30	 6:00pm	  	UCSD 	at	  	CMS  	 	   	A	 	M	d1/d3  				2022-04-30T22:00:00.000Z
